person_id,payment_date,payment_month,staff_salary,overtime_payment,total_payment
801,2018-01-09 09:21:04,January 2018,0,1650.34,0
860,2020-05-01 14:32:41,May 2020,0,1567.71,0
861,2021-12-11 19:57:47,December 2021,0,1463.58,0
862,2021-10-07 15:30:55,October 2021,0,1280.38,0
865,2018-04-27 16:22:10,April 2018,0,1463.69,0
866,2020-02-16 01:19:50,February 2020,0,1728.16,0
914,2022-04-14 23:52:39,April 2022,0,1435.95,0
918,2021-02-03 12:21:15,February 2021,0,1560.81,0
921,2020-07-14 14:22:43,July 2020,0,1876.59,0
923,2021-07-28 05:45:08,July 2021,0,2328.61,0
925,2018-11-23 10:55:22,November 2018,0,2259.74,0
926,2021-02-10 02:33:48,February 2021,0,1771.45,0
928,2020-04-16 10:50:42,April 2020,0,1469.25,0
932,2020-04-18 21:28:17,April 2020,0,1391.08,0
959,2018-03-22 10:39:55,March 2018,0,2052.5,0
960,2021-04-04 04:35:06,April 2021,0,1584.0,0
961,2019-07-21 08:39:44,July 2019,0,1972.83,0
968,2020-12-15 02:52:04,December 2020,0,2310.31,0
977,2021-04-18 03:07:44,April 2021,0,2118.89,0
979,2021-02-22 13:14:13,February 2021,0,1831.73,0
982,2020-11-21 23:14:10,November 2020,0,2065.24,0
983,2021-07-24 03:45:31,July 2021,0,1847.75,0
986,2022-02-03 10:52:12,February 2022,0,2211.6,0
987,2019-01-25 04:26:08,January 2019,0,1937.04,0
988,2018-11-11 06:11:39,November 2018,0,1604.47,0
989,2020-08-11 04:02:05,August 2020,0,1754.26,0
990,2021-01-29 06:42:14,January 2021,0,1620.33,0
991,2019-03-19 20:27:45,March 2019,0,2190.7,0
992,2018-03-24 22:48:41,March 2018,0,1544.68,0
993,2020-11-25 17:15:37,November 2020,0,2282.67,0
995,2020-01-28 13:07:05,January 2020,0,2071.51,0
996,2020-11-18 08:13:31,November 2020,0,1322.7,0
997,2018-11-14 02:10:05,November 2018,0,1316.84,0
999,2020-10-07 09:22:10,October 2020,0,1401.28,0
28,2019-08-03 17:29:18,August 2019,0,1586.97,0
32,2022-02-06 23:56:18,February 2022,0,1807.35,0
36,2021-01-11 17:23:14,January 2021,0,2210.58,0
37,2021-01-07 21:20:00,January 2021,0,1393.96,0
39,2022-03-28 15:40:15,March 2022,0,1989.12,0
28,2018-08-14 10:02:55,August 2018,0,1558.12,0
32,2018-04-13 00:56:23,April 2018,0,1903.06,0
36,2020-11-22 22:18:35,November 2020,0,1854.83,0
37,2018-07-03 22:25:58,July 2018,0,2234.86,0
39,2022-02-14 20:27:24,February 2022,0,1303.77,0
41,2019-12-13 10:11:50,December 2019,0,1917.0,0
42,2020-12-30 05:08:35,December 2020,0,1460.17,0
44,2018-05-26 17:52:23,May 2018,0,1709.58,0
45,2018-11-10 05:11:00,November 2018,0,1482.84,0
46,2021-06-23 03:17:56,June 2021,0,1680.55,0
47,2018-06-28 23:51:43,June 2018,0,1962.07,0
66,2020-01-13 17:11:03,January 2020,0,1346.24,0
70,2022-04-01 22:59:10,April 2022,0,1295.17,0
71,2020-12-03 12:40:45,December 2020,0,1367.35,0
74,2018-04-11 15:22:55,April 2018,0,1841.08,0
76,2018-09-04 02:49:13,September 2018,0,1636.23,0
117,2021-02-06 08:52:23,February 2021,0,1737.04,0
121,2018-11-07 05:22:15,November 2018,0,1375.51,0
123,2018-12-21 16:50:47,December 2018,0,1297.38,0
126,2019-11-27 03:07:15,November 2019,0,2244.4,0
128,2020-09-20 18:10:13,September 2020,0,1365.36,0
130,2020-04-12 18:44:11,April 2020,0,1860.41,0
131,2020-07-04 18:57:14,July 2020,0,1576.36,0
132,2020-07-02 14:05:04,July 2020,0,1241.4,0
136,2021-04-27 01:29:43,April 2021,0,1855.72,0
137,2021-11-18 08:05:23,November 2021,0,2429.67,0
139,2021-11-08 18:58:37,November 2021,0,1599.07,0
158,2018-03-14 05:21:31,March 2018,0,1863.91,0
163,2019-01-12 14:20:40,January 2019,0,2341.07,0
167,2019-08-21 19:21:12,August 2019,0,1708.57,0
168,2021-05-26 01:42:21,May 2021,0,1599.61,0
169,2018-03-27 09:17:41,March 2018,0,2085.08,0
170,2019-10-11 06:18:33,October 2019,0,1785.35,0
171,2019-05-08 01:17:34,May 2019,0,2403.95,0
172,2019-04-22 01:03:42,April 2019,0,2371.83,0
176,2022-03-23 21:39:06,March 2022,0,1907.39,0
177,2021-09-22 07:36:51,September 2021,0,1646.68,0
178,2020-12-30 14:09:57,December 2020,0,2136.14,0
182,2019-10-05 23:54:59,October 2019,0,2047.42,0
214,2018-08-15 16:31:19,August 2018,0,1425.98,0
215,2021-07-09 11:31:56,July 2021,0,1600.29,0
219,2019-10-07 22:56:48,October 2019,0,1505.27,0
220,2021-09-24 12:20:38,September 2021,0,2495.27,0
224,2020-05-02 12:50:30,May 2020,0,1579.14,0
225,2020-08-11 02:05:24,August 2020,0,2085.45,0
258,2020-08-09 10:27:42,August 2020,0,2484.38,0
261,2020-09-27 06:26:58,September 2020,0,1217.32,0
262,2021-01-04 20:13:52,January 2021,0,2230.74,0
263,2018-11-29 00:59:05,November 2018,0,1839.73,0
264,2018-07-29 08:28:14,July 2018,0,1326.2,0
302,2021-07-06 15:21:49,July 2021,0,1611.67,0
303,2020-04-23 14:29:28,April 2020,0,1839.0,0
304,2018-05-19 16:50:47,May 2018,0,2007.78,0
306,2021-10-11 07:02:22,October 2021,0,1331.99,0
307,2019-09-07 06:23:26,September 2019,0,1738.3,0
308,2020-12-15 19:05:45,December 2020,0,1822.08,0
312,2021-07-06 07:29:24,July 2021,0,2431.54,0
313,2019-04-12 01:21:28,April 2019,0,2412.0,0
315,2018-10-12 18:16:20,October 2018,0,1755.88,0
316,2021-03-28 01:39:49,March 2021,0,1839.14,0
317,2021-01-13 04:08:10,January 2021,0,1618.81,0
361,2018-09-05 06:25:49,September 2018,0,1353.97,0
364,2020-10-19 12:05:12,October 2020,0,2057.72,0
367,2019-11-01 12:51:28,November 2019,0,1508.09,0
370,2018-10-22 12:53:49,October 2018,0,2413.59,0
375,2020-10-29 06:43:12,October 2020,0,1900.91,0
376,2019-11-19 00:10:20,November 2019,0,1798.55,0
381,2022-03-25 01:10:20,March 2022,0,2134.24,0
382,2020-01-04 15:27:06,January 2020,0,1609.0,0
384,2020-12-14 10:37:33,December 2020,0,1939.98,0
385,2019-05-06 16:36:07,May 2019,0,1820.89,0
387,2019-12-30 02:54:51,December 2019,0,1470.44,0
390,2020-10-05 02:59:07,October 2020,0,1347.8,0
391,2020-12-20 11:34:23,December 2020,0,1810.22,0
393,2021-10-20 15:02:30,October 2021,0,1358.88,0
395,2021-06-23 14:21:40,June 2021,0,1824.68,0
399,2018-04-21 05:56:27,April 2018,0,2107.9,0
400,2018-01-04 03:03:37,January 2018,0,1587.72,0
401,2018-07-09 04:09:26,July 2018,0,2014.66,0
456,2018-05-17 06:15:18,May 2018,0,1801.83,0
457,2022-05-04 19:07:08,May 2022,0,1692.87,0
459,2020-10-12 17:56:17,October 2020,0,1921.04,0
464,2018-09-06 07:23:03,September 2018,0,1287.79,0
465,2022-05-16 01:49:45,May 2022,0,1474.65,0
467,2018-09-15 22:06:17,September 2018,0,1311.11,0
468,2020-10-09 04:41:57,October 2020,0,1297.19,0
469,2020-05-14 00:27:58,May 2020,0,1536.99,0
472,2019-07-19 07:17:49,July 2019,0,1740.96,0
474,2021-02-06 14:22:03,February 2021,0,1482.62,0
477,2019-07-01 19:00:45,July 2019,0,1793.53,0
522,2021-08-16 22:13:30,August 2021,0,2479.14,0
523,2018-11-12 05:47:31,November 2018,0,1508.58,0
524,2018-08-20 04:59:29,August 2018,0,2378.29,0
529,2021-05-04 11:29:34,May 2021,0,1694.77,0
531,2020-03-05 06:13:05,March 2020,0,1260.23,0
532,2021-08-19 08:55:51,August 2021,0,2011.76,0
536,2021-03-10 04:53:20,March 2021,0,1334.61,0
537,2018-10-05 15:11:27,October 2018,0,1328.48,0
538,2020-02-07 09:29:35,February 2020,0,1596.02,0
543,2019-04-21 16:23:09,April 2019,0,2287.29,0
547,2021-03-22 04:15:56,March 2021,0,2171.93,0
550,2021-01-01 02:17:17,January 2021,0,2080.96,0
552,2020-08-17 14:14:42,August 2020,0,1632.2,0
553,2020-01-26 07:32:20,January 2020,0,1874.58,0
554,2018-11-30 07:23:26,November 2018,0,2466.06,0
555,2021-08-10 15:53:58,August 2021,0,2199.08,0
556,2019-02-20 19:23:16,February 2019,0,2479.95,0
559,2018-01-17 23:31:58,January 2018,0,1984.89,0
560,2021-08-15 16:52:36,August 2021,0,2440.57,0
562,2022-02-18 19:14:01,February 2022,0,2063.71,0
565,2020-08-09 21:50:45,August 2020,0,1791.9,0
566,2021-07-01 00:29:58,July 2021,0,1511.07,0
567,2018-09-10 11:28:46,September 2018,0,1993.77,0
569,2021-06-22 12:24:57,June 2021,0,1734.09,0
570,2021-09-08 01:16:24,September 2021,0,1240.2,0
571,2021-07-28 03:14:39,July 2021,0,1677.83,0
574,2019-05-05 14:44:57,May 2019,0,2498.8,0
575,2019-10-21 06:02:30,October 2019,0,1200.16,0
576,2018-08-29 16:13:54,August 2018,0,1530.63,0
632,2020-12-17 05:49:14,December 2020,0,1596.84,0
635,2021-03-11 10:13:26,March 2021,0,2207.0,0
638,2018-10-28 02:05:17,October 2018,0,2066.59,0
639,2019-06-28 14:05:58,June 2019,0,2106.71,0
644,2019-01-04 08:09:00,January 2019,0,1385.64,0
645,2019-05-18 10:41:54,May 2019,0,1352.5,0
647,2019-01-20 08:52:17,January 2019,0,2360.85,0
650,2020-02-23 05:43:01,February 2020,0,1435.89,0
654,2018-02-22 00:08:39,February 2018,0,2489.47,0
655,2020-09-24 09:00:27,September 2020,0,2418.06,0
656,2021-09-30 07:50:43,September 2021,0,2444.56,0
658,2018-04-18 12:00:21,April 2018,0,1493.16,0
659,2020-09-28 12:38:32,September 2020,0,1204.3,0
660,2019-12-12 12:00:44,December 2019,0,1894.03,0
710,2019-08-27 00:39:11,August 2019,0,2411.05,0
712,2021-10-17 04:52:37,October 2021,0,1949.71,0
713,2021-11-05 11:49:19,November 2021,0,1365.55,0
717,2021-05-18 04:37:05,May 2021,0,2109.53,0
718,2019-09-17 03:13:36,September 2019,0,1303.17,0
719,2020-04-30 10:40:19,April 2020,0,1840.83,0
753,2021-02-16 06:51:58,February 2021,0,1709.65,0
755,2021-07-21 11:00:35,July 2021,0,2411.24,0
756,2019-12-21 05:10:32,December 2019,0,2279.0,0
758,2022-04-27 20:36:05,April 2022,0,1499.89,0
760,2019-12-20 16:45:18,December 2019,0,1696.87,0
763,2018-12-22 07:07:12,December 2018,0,1218.04,0
765,2021-11-25 03:16:59,November 2021,0,1956.93,0
768,2019-04-26 13:09:36,April 2019,0,1382.68,0
770,2020-10-12 01:23:53,October 2020,0,2375.22,0
771,2020-01-31 04:57:42,January 2020,0,2032.27,0
774,2022-01-27 18:49:06,January 2022,0,1619.85,0
776,2019-02-01 21:34:11,February 2019,0,1655.78,0
779,2021-03-31 01:19:27,March 2021,0,1680.19,0
782,2018-07-23 12:54:25,July 2018,0,2305.3,0
783,2021-12-11 07:10:54,December 2021,0,1868.98,0
784,2018-10-17 22:07:29,October 2018,0,2274.18,0
787,2022-01-16 23:11:04,January 2022,0,2076.17,0
788,2021-11-14 01:31:05,November 2021,0,1993.3,0
790,2021-09-14 13:46:08,September 2021,0,1399.01,0
791,2020-01-04 17:14:03,January 2020,0,1252.78,0
792,2021-07-07 01:01:45,July 2021,0,1563.85,0
793,2021-03-26 08:26:39,March 2021,0,2357.04,0
794,2019-07-21 23:57:00,July 2019,0,1921.96,0
795,2022-03-12 06:55:24,March 2022,0,1641.48,0
796,2019-02-02 02:15:19,February 2019,0,1643.04,0
797,2018-10-12 18:56:13,October 2018,0,1481.72,0
801,2022-02-22 21:46:53,February 2022,0,1927.63,0
860,2018-08-15 03:24:12,August 2018,0,2367.23,0
861,2019-10-11 09:01:53,October 2019,0,2163.7,0
862,2020-08-22 21:23:28,August 2020,0,1252.18,0
865,2020-09-08 07:46:16,September 2020,0,2096.08,0
866,2022-01-09 08:54:23,January 2022,0,2249.06,0
914,2018-12-31 06:23:52,December 2018,0,1872.85,0
918,2019-01-04 09:56:18,January 2019,0,2145.01,0
921,2019-11-08 01:11:40,November 2019,0,2421.4,0
923,2018-12-30 19:23:16,December 2018,0,1979.6,0
925,2020-06-30 03:35:57,June 2020,0,1893.76,0
926,2020-05-13 02:52:46,May 2020,0,2433.75,0
928,2022-01-13 02:26:44,January 2022,0,2105.64,0
932,2018-08-19 05:27:17,August 2018,0,1336.4,0
959,2022-03-20 05:43:20,March 2022,0,2333.1,0
960,2018-01-12 00:13:04,January 2018,0,2189.43,0
961,2020-12-04 16:28:43,December 2020,0,1429.3,0
968,2020-08-30 22:42:53,August 2020,0,1268.45,0
977,2018-10-17 18:16:04,October 2018,0,1326.0,0
979,2018-11-15 09:03:06,November 2018,0,1871.66,0
982,2018-08-29 23:13:56,August 2018,0,1953.12,0
983,2018-02-01 05:17:57,February 2018,0,1447.38,0
986,2021-08-01 09:19:07,August 2021,0,2211.5,0
987,2020-07-01 15:58:20,July 2020,0,1969.49,0
988,2021-09-23 07:07:27,September 2021,0,1211.32,0
989,2021-04-23 18:33:25,April 2021,0,1260.76,0
990,2020-07-22 08:47:34,July 2020,0,1426.32,0
991,2020-02-29 09:30:29,February 2020,0,1244.93,0
992,2020-06-12 12:50:08,June 2020,0,1249.68,0
993,2019-04-22 03:06:59,April 2019,0,2082.19,0
995,2021-10-12 04:20:14,October 2021,0,2188.3,0
996,2021-06-20 05:42:38,June 2021,0,2100.38,0
997,2019-01-29 13:50:00,January 2019,0,2232.2,0
999,2020-08-16 03:47:33,August 2020,0,1380.07,0
28,2021-04-05 23:19:35,April 2021,0,2143.9,0
32,2022-04-21 13:41:14,April 2022,0,2245.48,0
36,2019-06-03 01:54:17,June 2019,0,1612.19,0
37,2018-02-14 20:27:18,February 2018,0,1555.44,0
39,2020-09-18 07:25:44,September 2020,0,1738.19,0
41,2018-11-17 19:53:31,November 2018,0,1360.78,0
42,2020-03-08 19:07:32,March 2020,0,1810.68,0
44,2020-04-30 14:13:00,April 2020,0,2358.0,0
45,2022-03-28 13:06:46,March 2022,0,1249.54,0
46,2022-05-12 02:24:09,May 2022,0,2269.22,0
47,2020-10-17 13:53:17,October 2020,0,1366.31,0
66,2018-05-13 09:03:19,May 2018,0,1567.63,0
70,2019-12-07 00:21:33,December 2019,0,1800.7,0
71,2021-07-23 19:10:19,July 2021,0,1841.19,0
74,2019-05-12 06:51:53,May 2019,0,2205.59,0
76,2019-06-24 13:17:20,June 2019,0,2187.99,0
117,2020-07-23 07:23:30,July 2020,0,1352.48,0
121,2020-09-11 19:30:24,September 2020,0,1547.56,0
123,2020-05-02 20:55:16,May 2020,0,2493.62,0
126,2019-04-17 07:46:20,April 2019,0,1725.09,0
128,2022-05-15 03:22:24,May 2022,0,2170.99,0
130,2019-09-23 11:19:03,September 2019,0,1385.64,0
131,2022-03-06 14:49:13,March 2022,0,1671.1,0
132,2022-04-02 08:16:39,April 2022,0,1229.85,0
136,2020-01-09 22:32:32,January 2020,0,1394.55,0
137,2019-02-06 00:21:01,February 2019,0,1954.55,0
139,2019-05-01 01:03:24,May 2019,0,2271.26,0
158,2022-01-23 17:01:20,January 2022,0,1747.35,0
163,2020-01-06 04:54:16,January 2020,0,1919.39,0
167,2020-04-17 18:51:19,April 2020,0,1816.18,0
168,2018-11-27 07:15:08,November 2018,0,1747.78,0
169,2020-02-13 20:48:47,February 2020,0,1350.8,0
170,2019-09-15 17:11:37,September 2019,0,1689.59,0
171,2021-01-26 14:23:17,January 2021,0,1519.99,0
172,2019-12-09 00:34:25,December 2019,0,2286.2,0
176,2021-12-27 15:24:09,December 2021,0,1914.37,0
177,2018-05-28 04:15:55,May 2018,0,2436.62,0
178,2021-06-06 07:02:30,June 2021,0,2060.29,0
182,2018-10-14 00:50:44,October 2018,0,2216.29,0
214,2021-07-03 23:49:36,July 2021,0,2036.8,0
215,2021-08-28 21:38:30,August 2021,0,1292.73,0
219,2021-07-28 13:53:11,July 2021,0,2408.8,0
220,2018-07-13 16:05:34,July 2018,0,1217.43,0
224,2019-02-26 14:47:38,February 2019,0,1629.79,0
225,2022-03-15 05:37:42,March 2022,0,1997.45,0
258,2018-02-12 08:01:34,February 2018,0,1289.05,0
261,2020-08-04 00:30:57,August 2020,0,1604.39,0
262,2018-10-27 13:14:05,October 2018,0,1585.44,0
263,2019-04-02 18:25:29,April 2019,0,1339.97,0
264,2021-06-18 09:19:14,June 2021,0,1698.27,0
302,2021-12-04 02:53:47,December 2021,0,1987.54,0
303,2019-07-25 12:27:04,July 2019,0,1688.09,0
304,2018-09-17 23:52:28,September 2018,0,2024.02,0
306,2019-06-21 07:58:30,June 2019,0,1632.34,0
307,2018-02-24 00:59:15,February 2018,0,1836.55,0
308,2018-11-05 06:32:55,November 2018,0,1840.2,0
312,2019-01-01 05:17:46,January 2019,0,1502.19,0
313,2018-04-06 05:40:14,April 2018,0,1642.76,0
315,2018-03-18 06:18:21,March 2018,0,2464.58,0
316,2022-04-15 18:52:25,April 2022,0,2053.19,0
317,2020-04-15 01:05:25,April 2020,0,1532.11,0
361,2020-07-29 00:20:53,July 2020,0,1694.08,0
364,2018-08-07 21:04:22,August 2018,0,1396.15,0
367,2021-02-22 21:34:37,February 2021,0,1248.65,0
370,2021-02-04 07:10:32,February 2021,0,2231.21,0
375,2021-03-28 03:10:29,March 2021,0,1404.71,0
376,2018-10-09 19:42:21,October 2018,0,1341.95,0
381,2018-01-16 06:47:54,January 2018,0,2254.57,0
382,2018-03-18 07:35:09,March 2018,0,1474.64,0
384,2020-06-10 21:32:03,June 2020,0,1912.15,0
385,2021-12-14 00:02:25,December 2021,0,2451.8,0
387,2018-04-22 07:06:52,April 2018,0,1376.27,0
390,2019-07-21 00:45:50,July 2019,0,1484.35,0
391,2022-03-20 14:18:36,March 2022,0,1811.6,0
393,2019-05-21 02:52:47,May 2019,0,2140.07,0
395,2019-09-11 15:49:24,September 2019,0,1624.52,0
399,2019-01-29 15:38:35,January 2019,0,2459.91,0
400,2022-03-25 11:53:32,March 2022,0,2099.63,0
401,2018-09-23 01:00:57,September 2018,0,1566.28,0
456,2022-05-05 21:05:02,May 2022,0,1658.1,0
457,2020-05-04 11:55:18,May 2020,0,1739.25,0
459,2020-11-06 15:27:08,November 2020,0,2489.61,0
464,2018-03-08 19:38:38,March 2018,0,2258.14,0
465,2019-12-03 10:01:40,December 2019,0,1562.19,0
467,2018-03-18 01:55:39,March 2018,0,1350.58,0
468,2018-10-23 08:51:36,October 2018,0,1626.08,0
469,2021-11-23 09:41:11,November 2021,0,1520.15,0
472,2021-07-25 08:55:16,July 2021,0,2043.92,0
474,2019-02-12 22:05:57,February 2019,0,1607.11,0
477,2018-03-02 15:52:12,March 2018,0,1631.5,0
522,2019-03-23 13:51:50,March 2019,0,2013.06,0
523,2021-03-04 08:40:26,March 2021,0,1874.04,0
524,2019-12-27 13:26:28,December 2019,0,2103.39,0
529,2019-08-10 18:54:42,August 2019,0,1610.17,0
531,2018-05-19 20:32:28,May 2018,0,1757.3,0
532,2021-03-15 16:28:15,March 2021,0,1950.66,0
536,2019-02-28 20:35:36,February 2019,0,2339.42,0
537,2019-01-24 09:17:36,January 2019,0,2414.97,0
538,2018-04-27 00:35:47,April 2018,0,1922.48,0
543,2019-07-29 14:46:16,July 2019,0,1209.05,0
547,2022-01-01 08:02:55,January 2022,0,2005.77,0
550,2018-09-16 19:58:56,September 2018,0,1671.48,0
552,2020-07-09 02:31:48,July 2020,0,2451.82,0
553,2021-10-09 05:31:53,October 2021,0,1737.47,0
554,2020-05-07 10:58:02,May 2020,0,1334.43,0
555,2020-07-04 07:57:58,July 2020,0,1600.37,0
556,2020-07-15 03:04:50,July 2020,0,1538.02,0
559,2021-05-20 08:40:43,May 2021,0,2248.62,0
560,2020-04-20 21:13:07,April 2020,0,1611.1,0
562,2020-08-19 18:26:24,August 2020,0,1821.18,0
565,2018-06-20 19:55:38,June 2018,0,2234.57,0
566,2019-09-22 04:53:39,September 2019,0,1504.44,0
567,2018-03-11 01:39:24,March 2018,0,1376.35,0
569,2018-06-26 22:34:12,June 2018,0,1769.43,0
570,2019-11-21 15:36:23,November 2019,0,2124.7,0
571,2020-10-25 22:19:55,October 2020,0,2498.88,0
574,2021-04-05 18:11:36,April 2021,0,1909.52,0
575,2021-04-11 02:59:54,April 2021,0,2293.65,0
576,2019-10-19 18:34:32,October 2019,0,1506.65,0
632,2019-02-14 18:15:01,February 2019,0,1996.7,0
635,2019-06-11 18:36:13,June 2019,0,1317.39,0
638,2021-11-11 19:38:21,November 2021,0,2213.92,0
639,2019-04-09 08:33:08,April 2019,0,1310.72,0
644,2020-09-12 06:43:49,September 2020,0,1843.34,0
645,2022-04-01 23:27:45,April 2022,0,1805.5,0
647,2019-03-30 10:09:26,March 2019,0,2385.11,0
650,2022-02-26 15:01:44,February 2022,0,2101.66,0
654,2019-04-06 05:04:43,April 2019,0,1511.84,0
655,2021-07-03 17:59:17,July 2021,0,1259.24,0
656,2020-06-28 01:40:52,June 2020,0,1258.67,0
658,2019-02-07 11:59:11,February 2019,0,1854.66,0
659,2020-10-22 18:06:30,October 2020,0,1827.17,0
660,2022-04-14 02:07:51,April 2022,0,1216.21,0
710,2019-05-14 06:44:44,May 2019,0,1906.79,0
712,2020-03-16 01:20:34,March 2020,0,2180.14,0
713,2020-09-07 17:10:36,September 2020,0,1690.7,0
717,2019-05-21 14:26:52,May 2019,0,1660.32,0
718,2020-08-13 21:17:31,August 2020,0,2216.82,0
719,2021-03-07 12:13:35,March 2021,0,2409.47,0
753,2020-09-14 11:15:59,September 2020,0,2431.61,0
755,2021-04-12 21:17:20,April 2021,0,1838.94,0
756,2020-09-05 14:42:04,September 2020,0,2015.08,0
758,2019-06-08 16:09:24,June 2019,0,1567.2,0
760,2018-06-30 11:43:38,June 2018,0,1966.88,0
763,2020-06-03 23:16:42,June 2020,0,2052.41,0
765,2019-09-10 13:09:52,September 2019,0,2392.77,0
768,2019-07-11 06:06:15,July 2019,0,2122.8,0
770,2019-08-25 05:46:07,August 2019,0,1879.5,0
771,2019-02-11 00:27:45,February 2019,0,1953.55,0
774,2022-01-12 04:37:59,January 2022,0,2441.63,0
776,2018-09-19 16:24:06,September 2018,0,1937.68,0
779,2019-12-04 09:30:25,December 2019,0,1767.26,0
782,2021-05-27 16:46:19,May 2021,0,1854.59,0
783,2020-03-03 01:25:04,March 2020,0,2117.68,0
784,2020-12-09 09:09:35,December 2020,0,1476.08,0
787,2018-08-07 10:38:25,August 2018,0,1721.32,0
788,2021-01-01 15:30:20,January 2021,0,1621.61,0
790,2021-04-02 14:19:51,April 2021,0,1736.98,0
791,2018-03-14 12:01:54,March 2018,0,2133.62,0
792,2019-04-03 12:23:27,April 2019,0,1285.35,0
793,2021-12-11 03:33:24,December 2021,0,1813.94,0
794,2020-05-31 19:52:51,May 2020,0,1954.02,0
795,2018-05-23 13:17:42,May 2018,0,1386.97,0
796,2019-11-28 23:39:40,November 2019,0,2134.22,0
797,2018-01-05 12:34:43,January 2018,0,2258.16,0
801,2021-02-02 06:55:03,February 2021,0,1955.2,0
860,2022-02-14 04:03:02,February 2022,0,2498.07,0
861,2020-12-09 15:39:06,December 2020,0,1697.51,0
862,2020-05-29 09:59:32,May 2020,0,1901.76,0
865,2021-09-05 18:25:04,September 2021,0,1541.29,0
866,2018-11-16 20:08:05,November 2018,0,2157.6,0
914,2020-02-26 20:18:24,February 2020,0,1826.81,0
918,2020-10-27 12:08:43,October 2020,0,2041.62,0
921,2019-01-12 01:36:31,January 2019,0,1809.48,0
923,2019-03-10 19:01:01,March 2019,0,2265.6,0
925,2019-04-05 16:03:29,April 2019,0,1878.17,0
926,2020-09-25 01:12:10,September 2020,0,1694.3,0
928,2019-07-31 23:46:50,July 2019,0,1336.02,0
932,2018-08-24 06:39:03,August 2018,0,1691.06,0
959,2018-06-09 19:37:53,June 2018,0,1613.19,0
960,2021-10-25 16:55:20,October 2021,0,1797.84,0
961,2019-01-08 19:31:27,January 2019,0,2401.92,0
968,2018-01-04 03:29:35,January 2018,0,2164.69,0
977,2020-03-14 14:08:12,March 2020,0,1845.14,0
979,2020-11-09 01:06:42,November 2020,0,1461.85,0
982,2018-11-17 14:11:10,November 2018,0,1932.6,0
983,2019-10-03 08:55:54,October 2019,0,1694.72,0
986,2021-03-22 01:00:46,March 2021,0,2313.33,0
987,2022-04-23 02:12:00,April 2022,0,2255.64,0
988,2020-11-29 08:58:41,November 2020,0,2176.75,0
989,2021-02-02 12:02:55,February 2021,0,1597.57,0
990,2022-01-25 18:14:05,January 2022,0,1821.2,0
991,2020-01-07 09:24:27,January 2020,0,2379.13,0
992,2021-06-22 17:10:59,June 2021,0,1340.54,0
993,2018-03-09 06:16:59,March 2018,0,2094.08,0
995,2018-09-28 08:13:48,September 2018,0,1948.18,0
996,2021-05-26 00:33:10,May 2021,0,2043.29,0
997,2021-12-13 16:51:40,December 2021,0,2279.47,0
999,2018-09-02 02:02:20,September 2018,0,1583.23,0
28,2021-08-11 20:34:35,August 2021,0,2025.54,0
32,2019-03-14 10:41:36,March 2019,0,1215.4,0
36,2019-07-08 17:09:33,July 2019,0,1278.0,0
37,2020-04-28 11:40:30,April 2020,0,2147.36,0
39,2019-12-27 15:33:44,December 2019,0,2400.83,0
41,2020-06-30 00:56:42,June 2020,0,1283.16,0
42,2018-07-13 20:17:04,July 2018,0,2470.76,0
44,2019-06-11 12:03:00,June 2019,0,1579.27,0
45,2018-10-19 07:33:52,October 2018,0,2094.72,0
46,2019-05-03 15:18:45,May 2019,0,1404.93,0
47,2022-02-28 21:17:14,February 2022,0,1656.74,0
66,2018-07-27 11:25:01,July 2018,0,1483.11,0
70,2019-06-14 09:08:31,June 2019,0,1782.66,0
71,2020-03-09 03:48:30,March 2020,0,2355.16,0
74,2022-03-18 19:48:30,March 2022,0,1690.13,0
76,2022-05-02 14:36:38,May 2022,0,1761.17,0
117,2020-10-31 18:07:58,October 2020,0,1751.3,0
121,2018-08-30 14:01:26,August 2018,0,2183.38,0
123,2021-05-17 11:45:19,May 2021,0,2044.64,0
126,2019-03-23 03:36:00,March 2019,0,1870.87,0
128,2018-12-09 16:38:37,December 2018,0,2304.96,0
130,2018-04-27 19:21:20,April 2018,0,2214.31,0
131,2022-01-11 13:41:20,January 2022,0,1365.36,0
132,2021-04-29 13:30:11,April 2021,0,1553.7,0
136,2021-04-16 04:03:28,April 2021,0,1827.98,0
137,2020-07-18 04:54:27,July 2020,0,2398.12,0
139,2019-08-15 22:20:42,August 2019,0,1260.94,0
158,2021-11-26 14:01:53,November 2021,0,1357.56,0
163,2021-12-01 13:19:33,December 2021,0,1938.71,0
167,2019-01-05 14:52:03,January 2019,0,1620.36,0
168,2020-08-19 09:57:21,August 2020,0,2422.6,0
169,2018-07-28 22:59:14,July 2018,0,1294.51,0
170,2019-05-09 01:01:32,May 2019,0,1761.33,0
171,2018-12-18 12:34:17,December 2018,0,2018.37,0
172,2019-02-18 10:26:12,February 2019,0,1491.74,0
176,2020-03-17 22:57:57,March 2020,0,1467.68,0
177,2018-05-31 10:29:23,May 2018,0,2446.96,0
178,2018-09-16 21:46:17,September 2018,0,2040.2,0
182,2018-02-28 18:11:31,February 2018,0,1475.78,0
214,2019-11-05 04:35:19,November 2019,0,1296.98,0
215,2021-05-08 03:49:46,May 2021,0,2024.54,0
219,2019-10-26 19:18:17,October 2019,0,2049.0,0
220,2019-09-04 06:26:16,September 2019,0,1763.72,0
224,2019-01-02 10:23:24,January 2019,0,1694.24,0
