flight_id,plane_id,row_seat,col_seat,ticket_price_id
17,38,4,2,279
17,38,4,3,279
17,38,4,4,279
17,38,4,5,279
17,38,4,6,279
17,38,4,7,279
17,38,4,8,279
17,38,4,9,279
17,38,4,10,279
17,38,4,11,279
17,38,4,12,279
17,38,4,13,279
17,38,4,14,279
17,38,4,15,279
17,38,4,16,279
17,38,4,17,279
17,38,4,18,279
17,38,4,19,279
17,38,4,20,279
17,38,4,21,279
17,38,4,22,279
17,38,4,23,279
17,38,4,24,279
17,38,4,25,279
17,38,4,26,279
17,38,4,27,279
17,38,4,28,279
17,38,4,29,279
17,38,4,30,279
17,38,5,1,280
17,38,5,2,280
17,38,5,3,280
17,38,5,4,280
17,38,5,5,280
17,38,5,6,280
17,38,5,7,280
17,38,5,8,280
17,38,5,9,280
17,38,5,10,280
17,38,5,11,280
17,38,5,12,280
17,38,5,13,280
17,38,5,14,280
17,38,5,15,280
17,38,5,16,280
17,38,5,17,280
17,38,5,18,280
17,38,5,19,280
17,38,5,20,280
17,38,5,21,280
17,38,5,22,280
17,38,5,23,280
17,38,5,24,280
17,38,5,25,280
17,38,5,26,280
17,38,5,27,280
17,38,5,28,280
17,38,5,29,280
17,38,5,30,280
17,38,6,1,280
17,38,6,2,280
17,38,6,3,280
17,38,6,4,280
17,38,6,5,280
17,38,6,6,280
17,38,6,7,280
17,38,6,8,280
17,38,6,9,280
17,38,6,10,280
17,38,6,11,280
17,38,6,12,280
17,38,6,13,280
17,38,6,14,280
17,38,6,15,280
17,38,6,16,280
17,38,6,17,280
17,38,6,18,280
17,38,6,19,280
17,38,6,20,280
17,38,6,21,280
17,38,6,22,280
17,38,6,23,280
17,38,6,24,280
17,38,6,25,280
17,38,6,26,280
17,38,6,27,280
17,38,6,28,280
17,38,6,29,280
17,38,6,30,280
19,115,1,1,373
19,115,1,2,373
19,115,1,3,373
19,115,1,4,373
19,115,1,5,373
19,115,1,6,373
19,115,1,7,373
19,115,1,8,373
19,115,1,9,373
19,115,1,10,373
19,115,1,11,373
19,115,1,12,373
19,115,1,13,373
19,115,1,14,373
19,115,1,15,373
19,115,1,16,373
19,115,1,17,373
19,115,1,18,373
19,115,1,19,373
19,115,1,20,373
19,115,1,21,373
19,115,1,22,373
19,115,1,23,373
19,115,1,24,373
19,115,1,25,373
19,115,1,26,373
19,115,1,27,373
19,115,1,28,373
19,115,1,29,373
19,115,1,30,373
19,115,2,1,374
19,115,2,2,374
19,115,2,3,374
19,115,2,4,374
19,115,2,5,374
19,115,2,6,374
19,115,2,7,374
19,115,2,8,374
19,115,2,9,374
19,115,2,10,374
19,115,2,11,374
19,115,2,12,374
19,115,2,13,374
19,115,2,14,374
19,115,2,15,374
19,115,2,16,374
19,115,2,17,374
19,115,2,18,374
19,115,2,19,374
19,115,2,20,374
19,115,2,21,374
19,115,2,22,374
19,115,2,23,374
19,115,2,24,374
19,115,2,25,374
19,115,2,26,374
19,115,2,27,374
19,115,2,28,374
19,115,2,29,374
19,115,2,30,374
19,115,3,1,375
19,115,3,2,375
19,115,3,3,375
19,115,3,4,375
19,115,3,5,375
19,115,3,6,375
19,115,3,7,375
19,115,3,8,375
19,115,3,9,375
19,115,3,10,375
19,115,3,11,375
19,115,3,12,375
19,115,3,13,375
19,115,3,14,375
19,115,3,15,375
19,115,3,16,375
19,115,3,17,375
19,115,3,18,375
19,115,3,19,375
19,115,3,20,375
19,115,3,21,375
19,115,3,22,375
19,115,3,23,375
19,115,3,24,375
19,115,3,25,375
19,115,3,26,375
19,115,3,27,375
19,115,3,28,375
19,115,3,29,375
19,115,3,30,375
19,115,4,1,375
19,115,4,2,375
19,115,4,3,375
19,115,4,4,375
19,115,4,5,375
19,115,4,6,375
19,115,4,7,375
19,115,4,8,375
19,115,4,9,375
19,115,4,10,375
19,115,4,11,375
19,115,4,12,375
19,115,4,13,375
19,115,4,14,375
19,115,4,15,375
19,115,4,16,375
19,115,4,17,375
19,115,4,18,375
19,115,4,19,375
19,115,4,20,375
19,115,4,21,375
19,115,4,22,375
19,115,4,23,375
19,115,4,24,375
19,115,4,25,375
19,115,4,26,375
19,115,4,27,375
19,115,4,28,375
19,115,4,29,375
19,115,4,30,375
19,115,5,1,376
19,115,5,2,376
19,115,5,3,376
19,115,5,4,376
19,115,5,5,376
19,115,5,6,376
19,115,5,7,376
19,115,5,8,376
19,115,5,9,376
19,115,5,10,376
19,115,5,11,376
19,115,5,12,376
19,115,5,13,376
19,115,5,14,376
19,115,5,15,376
19,115,5,16,376
19,115,5,17,376
19,115,5,18,376
19,115,5,19,376
19,115,5,20,376
19,115,5,21,376
19,115,5,22,376
19,115,5,23,376
19,115,5,24,376
19,115,5,25,376
19,115,5,26,376
19,115,5,27,376
19,115,5,28,376
19,115,5,29,376
19,115,5,30,376
19,115,6,1,376
19,115,6,2,376
19,115,6,3,376
19,115,6,4,376
19,115,6,5,376
19,115,6,6,376
19,115,6,7,376
19,115,6,8,376
19,115,6,9,376
19,115,6,10,376
19,115,6,11,376
19,115,6,12,376
19,115,6,13,376
19,115,6,14,376
19,115,6,15,376
19,115,6,16,376
19,115,6,17,376
19,115,6,18,376
19,115,6,19,376
19,115,6,20,376
19,115,6,21,376
19,115,6,22,376
19,115,6,23,376
19,115,6,24,376
19,115,6,25,376
19,115,6,26,376
19,115,6,27,376
19,115,6,28,376
19,115,6,29,376
19,115,6,30,376
20,7,1,1,85
20,7,1,2,85
20,7,1,3,85
20,7,1,4,85
20,7,1,5,85
20,7,1,6,85
20,7,1,7,85
20,7,1,8,85
20,7,1,9,85
20,7,1,10,85
20,7,1,11,85
20,7,1,12,85
20,7,1,13,85
20,7,1,14,85
20,7,1,15,85
20,7,1,16,85
20,7,1,17,85
20,7,1,18,85
20,7,1,19,85
20,7,1,20,85
20,7,1,21,85
20,7,1,22,85
20,7,1,23,85
20,7,1,24,85
20,7,1,25,85
20,7,1,26,85
20,7,1,27,85
20,7,1,28,85
20,7,1,29,85
20,7,1,30,85
20,7,2,1,86
20,7,2,2,86
20,7,2,3,86
20,7,2,4,86
20,7,2,5,86
20,7,2,6,86
20,7,2,7,86
20,7,2,8,86
20,7,2,9,86
20,7,2,10,86
20,7,2,11,86
20,7,2,12,86
20,7,2,13,86
20,7,2,14,86
20,7,2,15,86
20,7,2,16,86
20,7,2,17,86
20,7,2,18,86
20,7,2,19,86
20,7,2,20,86
20,7,2,21,86
20,7,2,22,86
20,7,2,23,86
20,7,2,24,86
20,7,2,25,86
20,7,2,26,86
20,7,2,27,86
20,7,2,28,86
20,7,2,29,86
20,7,2,30,86
20,7,3,1,87
20,7,3,2,87
20,7,3,3,87
20,7,3,4,87
20,7,3,5,87
20,7,3,6,87
20,7,3,7,87
20,7,3,8,87
20,7,3,9,87
20,7,3,10,87
20,7,3,11,87
20,7,3,12,87
20,7,3,13,87
20,7,3,14,87
20,7,3,15,87
20,7,3,16,87
20,7,3,17,87
20,7,3,18,87
20,7,3,19,87
20,7,3,20,87
20,7,3,21,87
20,7,3,22,87
20,7,3,23,87
20,7,3,24,87
20,7,3,25,87
20,7,3,26,87
20,7,3,27,87
20,7,3,28,87
20,7,3,29,87
20,7,3,30,87
20,7,4,1,87
20,7,4,2,87
20,7,4,3,87
20,7,4,4,87
20,7,4,5,87
20,7,4,6,87
20,7,4,7,87
20,7,4,8,87
20,7,4,9,87
20,7,4,10,87
20,7,4,11,87
20,7,4,12,87
20,7,4,13,87
20,7,4,14,87
20,7,4,15,87
20,7,4,16,87
20,7,4,17,87
20,7,4,18,87
20,7,4,19,87
20,7,4,20,87
20,7,4,21,87
20,7,4,22,87
20,7,4,23,87
20,7,4,24,87
20,7,4,25,87
20,7,4,26,87
20,7,4,27,87
20,7,4,28,87
20,7,4,29,87
20,7,4,30,87
20,7,5,1,88
20,7,5,2,88
20,7,5,3,88
20,7,5,4,88
20,7,5,5,88
20,7,5,6,88
20,7,5,7,88
20,7,5,8,88
20,7,5,9,88
20,7,5,10,88
20,7,5,11,88
20,7,5,12,88
20,7,5,13,88
20,7,5,14,88
20,7,5,15,88
20,7,5,16,88
20,7,5,17,88
20,7,5,18,88
20,7,5,19,88
20,7,5,20,88
20,7,5,21,88
20,7,5,22,88
20,7,5,23,88
20,7,5,24,88
20,7,5,25,88
20,7,5,26,88
20,7,5,27,88
20,7,5,28,88
20,7,5,29,88
20,7,5,30,88
20,7,6,1,88
20,7,6,2,88
20,7,6,3,88
20,7,6,4,88
20,7,6,5,88
20,7,6,6,88
20,7,6,7,88
20,7,6,8,88
20,7,6,9,88
20,7,6,10,88
20,7,6,11,88
20,7,6,12,88
20,7,6,13,88
20,7,6,14,88
20,7,6,15,88
20,7,6,16,88
20,7,6,17,88
20,7,6,18,88
20,7,6,19,88
20,7,6,20,88
20,7,6,21,88
20,7,6,22,88
20,7,6,23,88
20,7,6,24,88
20,7,6,25,88
20,7,6,26,88
20,7,6,27,88
20,7,6,28,88
20,7,6,29,88
20,7,6,30,88
21,148,1,1,845
21,148,1,2,845
21,148,1,3,845
21,148,1,4,845
21,148,1,5,845
21,148,1,6,845
21,148,1,7,845
21,148,1,8,845
21,148,1,9,845
21,148,1,10,845
21,148,1,11,845
21,148,1,12,845
21,148,1,13,845
21,148,1,14,845
21,148,1,15,845
21,148,1,16,845
21,148,1,17,845
21,148,1,18,845
21,148,1,19,845
21,148,1,20,845
21,148,1,21,845
21,148,1,22,845
21,148,1,23,845
21,148,1,24,845
21,148,1,25,845
21,148,1,26,845
21,148,1,27,845
21,148,1,28,845
21,148,1,29,845
21,148,1,30,845
21,148,2,1,846
21,148,2,2,846
21,148,2,3,846
21,148,2,4,846
21,148,2,5,846
21,148,2,6,846
21,148,2,7,846
21,148,2,8,846
21,148,2,9,846
21,148,2,10,846
21,148,2,11,846
21,148,2,12,846
21,148,2,13,846
21,148,2,14,846
21,148,2,15,846
21,148,2,16,846
21,148,2,17,846
21,148,2,18,846
21,148,2,19,846
21,148,2,20,846
21,148,2,21,846
21,148,2,22,846
21,148,2,23,846
21,148,2,24,846
21,148,2,25,846
21,148,2,26,846
21,148,2,27,846
21,148,2,28,846
21,148,2,29,846
21,148,2,30,846
21,148,3,1,847
21,148,3,2,847
21,148,3,3,847
21,148,3,4,847
21,148,3,5,847
21,148,3,6,847
21,148,3,7,847
21,148,3,8,847
21,148,3,9,847
21,148,3,10,847
21,148,3,11,847
21,148,3,12,847
21,148,3,13,847
21,148,3,14,847
21,148,3,15,847
21,148,3,16,847
21,148,3,17,847
21,148,3,18,847
21,148,3,19,847
21,148,3,20,847
21,148,3,21,847
21,148,3,22,847
21,148,3,23,847
21,148,3,24,847
21,148,3,25,847
21,148,3,26,847
21,148,3,27,847
21,148,3,28,847
21,148,3,29,847
21,148,3,30,847
21,148,4,1,847
21,148,4,2,847
21,148,4,3,847
21,148,4,4,847
21,148,4,5,847
21,148,4,6,847
21,148,4,7,847
21,148,4,8,847
21,148,4,9,847
21,148,4,10,847
21,148,4,11,847
21,148,4,12,847
21,148,4,13,847
21,148,4,14,847
21,148,4,15,847
21,148,4,16,847
21,148,4,17,847
21,148,4,18,847
21,148,4,19,847
21,148,4,20,847
21,148,4,21,847
21,148,4,22,847
21,148,4,23,847
21,148,4,24,847
21,148,4,25,847
21,148,4,26,847
21,148,4,27,847
21,148,4,28,847
21,148,4,29,847
21,148,4,30,847
21,148,5,1,848
21,148,5,2,848
21,148,5,3,848
21,148,5,4,848
21,148,5,5,848
21,148,5,6,848
21,148,5,7,848
21,148,5,8,848
21,148,5,9,848
21,148,5,10,848
21,148,5,11,848
21,148,5,12,848
21,148,5,13,848
21,148,5,14,848
21,148,5,15,848
21,148,5,16,848
21,148,5,17,848
21,148,5,18,848
21,148,5,19,848
21,148,5,20,848
21,148,5,21,848
21,148,5,22,848
21,148,5,23,848
21,148,5,24,848
21,148,5,25,848
21,148,5,26,848
21,148,5,27,848
21,148,5,28,848
21,148,5,29,848
21,148,5,30,848
21,148,6,1,848
21,148,6,2,848
21,148,6,3,848
21,148,6,4,848
21,148,6,5,848
21,148,6,6,848
21,148,6,7,848
21,148,6,8,848
21,148,6,9,848
21,148,6,10,848
21,148,6,11,848
21,148,6,12,848
21,148,6,13,848
21,148,6,14,848
21,148,6,15,848
21,148,6,16,848
21,148,6,17,848
21,148,6,18,848
21,148,6,19,848
21,148,6,20,848
21,148,6,21,848
21,148,6,22,848
21,148,6,23,848
21,148,6,24,848
21,148,6,25,848
21,148,6,26,848
21,148,6,27,848
21,148,6,28,848
21,148,6,29,848
21,148,6,30,848
22,175,1,1,173
22,175,1,2,173
22,175,1,3,173
22,175,1,4,173
22,175,1,5,173
22,175,1,6,173
22,175,1,7,173
22,175,1,8,173
22,175,1,9,173
22,175,1,10,173
22,175,1,11,173
22,175,1,12,173
22,175,1,13,173
22,175,1,14,173
22,175,1,15,173
22,175,1,16,173
22,175,1,17,173
22,175,1,18,173
22,175,1,19,173
22,175,1,20,173
22,175,1,21,173
22,175,1,22,173
22,175,1,23,173
22,175,1,24,173
22,175,1,25,173
22,175,1,26,173
22,175,1,27,173
22,175,1,28,173
22,175,1,29,173
22,175,1,30,173
22,175,2,1,174
22,175,2,2,174
22,175,2,3,174
22,175,2,4,174
22,175,2,5,174
22,175,2,6,174
22,175,2,7,174
22,175,2,8,174
22,175,2,9,174
22,175,2,10,174
22,175,2,11,174
22,175,2,12,174
22,175,2,13,174
22,175,2,14,174
22,175,2,15,174
22,175,2,16,174
22,175,2,17,174
22,175,2,18,174
22,175,2,19,174
22,175,2,20,174
22,175,2,21,174
22,175,2,22,174
22,175,2,23,174
22,175,2,24,174
22,175,2,25,174
22,175,2,26,174
22,175,2,27,174
22,175,2,28,174
22,175,2,29,174
22,175,2,30,174
22,175,3,1,175
22,175,3,2,175
22,175,3,3,175
22,175,3,4,175
22,175,3,5,175
22,175,3,6,175
22,175,3,7,175
22,175,3,8,175
22,175,3,9,175
22,175,3,10,175
22,175,3,11,175
22,175,3,12,175
22,175,3,13,175
22,175,3,14,175
22,175,3,15,175
22,175,3,16,175
22,175,3,17,175
22,175,3,18,175
22,175,3,19,175
22,175,3,20,175
22,175,3,21,175
22,175,3,22,175
22,175,3,23,175
22,175,3,24,175
22,175,3,25,175
22,175,3,26,175
22,175,3,27,175
22,175,3,28,175
22,175,3,29,175
22,175,3,30,175
22,175,4,1,175
22,175,4,2,175
22,175,4,3,175
22,175,4,4,175
22,175,4,5,175
22,175,4,6,175
22,175,4,7,175
22,175,4,8,175
22,175,4,9,175
22,175,4,10,175
22,175,4,11,175
22,175,4,12,175
22,175,4,13,175
22,175,4,14,175
22,175,4,15,175
22,175,4,16,175
22,175,4,17,175
22,175,4,18,175
22,175,4,19,175
22,175,4,20,175
22,175,4,21,175
22,175,4,22,175
22,175,4,23,175
22,175,4,24,175
22,175,4,25,175
22,175,4,26,175
22,175,4,27,175
22,175,4,28,175
22,175,4,29,175
22,175,4,30,175
22,175,5,1,176
22,175,5,2,176
22,175,5,3,176
22,175,5,4,176
22,175,5,5,176
22,175,5,6,176
22,175,5,7,176
22,175,5,8,176
22,175,5,9,176
22,175,5,10,176
22,175,5,11,176
22,175,5,12,176
22,175,5,13,176
22,175,5,14,176
22,175,5,15,176
22,175,5,16,176
22,175,5,17,176
22,175,5,18,176
22,175,5,19,176
22,175,5,20,176
22,175,5,21,176
22,175,5,22,176
22,175,5,23,176
22,175,5,24,176
22,175,5,25,176
22,175,5,26,176
22,175,5,27,176
22,175,5,28,176
22,175,5,29,176
22,175,5,30,176
22,175,6,1,176
22,175,6,2,176
22,175,6,3,176
22,175,6,4,176
22,175,6,5,176
22,175,6,6,176
22,175,6,7,176
22,175,6,8,176
22,175,6,9,176
22,175,6,10,176
22,175,6,11,176
22,175,6,12,176
22,175,6,13,176
22,175,6,14,176
22,175,6,15,176
22,175,6,16,176
22,175,6,17,176
22,175,6,18,176
22,175,6,19,176
22,175,6,20,176
22,175,6,21,176
22,175,6,22,176
22,175,6,23,176
22,175,6,24,176
22,175,6,25,176
22,175,6,26,176
22,175,6,27,176
22,175,6,28,176
22,175,6,29,176
22,175,6,30,176
23,19,1,1,941
23,19,1,2,941
23,19,1,3,941
23,19,1,4,941
23,19,1,5,941
23,19,1,6,941
23,19,1,7,941
23,19,1,8,941
23,19,1,9,941
23,19,1,10,941
23,19,1,11,941
23,19,1,12,941
23,19,1,13,941
23,19,1,14,941
23,19,1,15,941
23,19,1,16,941
23,19,1,17,941
23,19,1,18,941
23,19,1,19,941
23,19,1,20,941
23,19,1,21,941
23,19,1,22,941
23,19,1,23,941
23,19,1,24,941
23,19,1,25,941
23,19,1,26,941
23,19,1,27,941
23,19,1,28,941
23,19,1,29,941
23,19,1,30,941
23,19,2,1,942
23,19,2,2,942
23,19,2,3,942
23,19,2,4,942
23,19,2,5,942
23,19,2,6,942
23,19,2,7,942
23,19,2,8,942
23,19,2,9,942
23,19,2,10,942
23,19,2,11,942
23,19,2,12,942
23,19,2,13,942
23,19,2,14,942
23,19,2,15,942
23,19,2,16,942
23,19,2,17,942
23,19,2,18,942
23,19,2,19,942
23,19,2,20,942
23,19,2,21,942
23,19,2,22,942
23,19,2,23,942
23,19,2,24,942
23,19,2,25,942
23,19,2,26,942
23,19,2,27,942
23,19,2,28,942
23,19,2,29,942
23,19,2,30,942
23,19,3,1,943
23,19,3,2,943
23,19,3,3,943
23,19,3,4,943
23,19,3,5,943
23,19,3,6,943
23,19,3,7,943
23,19,3,8,943
23,19,3,9,943
23,19,3,10,943
23,19,3,11,943
23,19,3,12,943
23,19,3,13,943
23,19,3,14,943
23,19,3,15,943
23,19,3,16,943
23,19,3,17,943
23,19,3,18,943
23,19,3,19,943
23,19,3,20,943
23,19,3,21,943
23,19,3,22,943
23,19,3,23,943
23,19,3,24,943
23,19,3,25,943
23,19,3,26,943
23,19,3,27,943
23,19,3,28,943
23,19,3,29,943
23,19,3,30,943
23,19,4,1,943
23,19,4,2,943
23,19,4,3,943
23,19,4,4,943
23,19,4,5,943
23,19,4,6,943
23,19,4,7,943
23,19,4,8,943
23,19,4,9,943
23,19,4,10,943
23,19,4,11,943
23,19,4,12,943
23,19,4,13,943
23,19,4,14,943
23,19,4,15,943
23,19,4,16,943
23,19,4,17,943
23,19,4,18,943
23,19,4,19,943
23,19,4,20,943
23,19,4,21,943
23,19,4,22,943
23,19,4,23,943
23,19,4,24,943
23,19,4,25,943
23,19,4,26,943
23,19,4,27,943
23,19,4,28,943
23,19,4,29,943
23,19,4,30,943
23,19,5,1,944
23,19,5,2,944
23,19,5,3,944
23,19,5,4,944
23,19,5,5,944
23,19,5,6,944
23,19,5,7,944
23,19,5,8,944
23,19,5,9,944
23,19,5,10,944
23,19,5,11,944
23,19,5,12,944
23,19,5,13,944
23,19,5,14,944
23,19,5,15,944
23,19,5,16,944
23,19,5,17,944
23,19,5,18,944
23,19,5,19,944
23,19,5,20,944
23,19,5,21,944
23,19,5,22,944
23,19,5,23,944
23,19,5,24,944
23,19,5,25,944
23,19,5,26,944
23,19,5,27,944
23,19,5,28,944
23,19,5,29,944
23,19,5,30,944
23,19,6,1,944
23,19,6,2,944
23,19,6,3,944
23,19,6,4,944
23,19,6,5,944
23,19,6,6,944
23,19,6,7,944
23,19,6,8,944
23,19,6,9,944
23,19,6,10,944
23,19,6,11,944
23,19,6,12,944
23,19,6,13,944
23,19,6,14,944
23,19,6,15,944
23,19,6,16,944
23,19,6,17,944
23,19,6,18,944
23,19,6,19,944
23,19,6,20,944
23,19,6,21,944
23,19,6,22,944
23,19,6,23,944
23,19,6,24,944
23,19,6,25,944
23,19,6,26,944
23,19,6,27,944
23,19,6,28,944
23,19,6,29,944
23,19,6,30,944
24,53,1,1,797
24,53,1,2,797
24,53,1,3,797
24,53,1,4,797
24,53,1,5,797
24,53,1,6,797
24,53,1,7,797
24,53,1,8,797
24,53,1,9,797
24,53,1,10,797
24,53,1,11,797
24,53,1,12,797
24,53,1,13,797
24,53,1,14,797
24,53,1,15,797
24,53,1,16,797
24,53,1,17,797
24,53,1,18,797
24,53,1,19,797
24,53,1,20,797
24,53,1,21,797
24,53,1,22,797
24,53,1,23,797
24,53,1,24,797
24,53,1,25,797
24,53,1,26,797
24,53,1,27,797
24,53,1,28,797
24,53,1,29,797
24,53,1,30,797
24,53,2,1,798
24,53,2,2,798
24,53,2,3,798
24,53,2,4,798
24,53,2,5,798
24,53,2,6,798
24,53,2,7,798
24,53,2,8,798
24,53,2,9,798
24,53,2,10,798
24,53,2,11,798
24,53,2,12,798
24,53,2,13,798
24,53,2,14,798
24,53,2,15,798
24,53,2,16,798
24,53,2,17,798
24,53,2,18,798
24,53,2,19,798
24,53,2,20,798
24,53,2,21,798
24,53,2,22,798
24,53,2,23,798
24,53,2,24,798
24,53,2,25,798
24,53,2,26,798
24,53,2,27,798
24,53,2,28,798
24,53,2,29,798
24,53,2,30,798
24,53,3,1,799
24,53,3,2,799
24,53,3,3,799
24,53,3,4,799
24,53,3,5,799
24,53,3,6,799
24,53,3,7,799
24,53,3,8,799
24,53,3,9,799
24,53,3,10,799
24,53,3,11,799
24,53,3,12,799
24,53,3,13,799
24,53,3,14,799
24,53,3,15,799
24,53,3,16,799
24,53,3,17,799
24,53,3,18,799
24,53,3,19,799
24,53,3,20,799
24,53,3,21,799
24,53,3,22,799
24,53,3,23,799
24,53,3,24,799
24,53,3,25,799
24,53,3,26,799
24,53,3,27,799
24,53,3,28,799
24,53,3,29,799
24,53,3,30,799
24,53,4,1,799
24,53,4,2,799
24,53,4,3,799
24,53,4,4,799
24,53,4,5,799
24,53,4,6,799
24,53,4,7,799
24,53,4,8,799
24,53,4,9,799
24,53,4,10,799
24,53,4,11,799
24,53,4,12,799
24,53,4,13,799
24,53,4,14,799
24,53,4,15,799
24,53,4,16,799
24,53,4,17,799
24,53,4,18,799
24,53,4,19,799
24,53,4,20,799
24,53,4,21,799
24,53,4,22,799
24,53,4,23,799
24,53,4,24,799
24,53,4,25,799
24,53,4,26,799
24,53,4,27,799
24,53,4,28,799
24,53,4,29,799
24,53,4,30,799
24,53,5,1,800
24,53,5,2,800
24,53,5,3,800
24,53,5,4,800
24,53,5,5,800
24,53,5,6,800
24,53,5,7,800
24,53,5,8,800
24,53,5,9,800
24,53,5,10,800
24,53,5,11,800
24,53,5,12,800
24,53,5,13,800
24,53,5,14,800
24,53,5,15,800
24,53,5,16,800
24,53,5,17,800
24,53,5,18,800
24,53,5,19,800
24,53,5,20,800
24,53,5,21,800
24,53,5,22,800
24,53,5,23,800
24,53,5,24,800
24,53,5,25,800
24,53,5,26,800
24,53,5,27,800
24,53,5,28,800
24,53,5,29,800
24,53,5,30,800
24,53,6,1,800
24,53,6,2,800
24,53,6,3,800
24,53,6,4,800
24,53,6,5,800
24,53,6,6,800
24,53,6,7,800
24,53,6,8,800
24,53,6,9,800
24,53,6,10,800
24,53,6,11,800
24,53,6,12,800
24,53,6,13,800
24,53,6,14,800
24,53,6,15,800
24,53,6,16,800
24,53,6,17,800
24,53,6,18,800
24,53,6,19,800
24,53,6,20,800
24,53,6,21,800
24,53,6,22,800
24,53,6,23,800
24,53,6,24,800
24,53,6,25,800
24,53,6,26,800
24,53,6,27,800
24,53,6,28,800
24,53,6,29,800
24,53,6,30,800
25,184,1,1,701
25,184,1,2,701
25,184,1,3,701
25,184,1,4,701
25,184,1,5,701
25,184,1,6,701
25,184,1,7,701
25,184,1,8,701
25,184,1,9,701
25,184,1,10,701
25,184,1,11,701
25,184,1,12,701
25,184,1,13,701
25,184,1,14,701
25,184,1,15,701
25,184,1,16,701
25,184,1,17,701
25,184,1,18,701
25,184,1,19,701
25,184,1,20,701
25,184,1,21,701
25,184,1,22,701
25,184,1,23,701
25,184,1,24,701
25,184,1,25,701
25,184,1,26,701
25,184,1,27,701
25,184,1,28,701
25,184,1,29,701
25,184,1,30,701
25,184,2,1,702
25,184,2,2,702
25,184,2,3,702
25,184,2,4,702
25,184,2,5,702
25,184,2,6,702
25,184,2,7,702
25,184,2,8,702
25,184,2,9,702
25,184,2,10,702
25,184,2,11,702
25,184,2,12,702
25,184,2,13,702
25,184,2,14,702
25,184,2,15,702
25,184,2,16,702
25,184,2,17,702
25,184,2,18,702
25,184,2,19,702
25,184,2,20,702
25,184,2,21,702
25,184,2,22,702
25,184,2,23,702
25,184,2,24,702
25,184,2,25,702
25,184,2,26,702
25,184,2,27,702
25,184,2,28,702
25,184,2,29,702
25,184,2,30,702
25,184,3,1,703
25,184,3,2,703
25,184,3,3,703
25,184,3,4,703
25,184,3,5,703
25,184,3,6,703
25,184,3,7,703
25,184,3,8,703
25,184,3,9,703
25,184,3,10,703
25,184,3,11,703
25,184,3,12,703
25,184,3,13,703
25,184,3,14,703
25,184,3,15,703
25,184,3,16,703
25,184,3,17,703
25,184,3,18,703
25,184,3,19,703
25,184,3,20,703
25,184,3,21,703
25,184,3,22,703
25,184,3,23,703
25,184,3,24,703
25,184,3,25,703
25,184,3,26,703
25,184,3,27,703
25,184,3,28,703
25,184,3,29,703
25,184,3,30,703
25,184,4,1,703
25,184,4,2,703
25,184,4,3,703
25,184,4,4,703
25,184,4,5,703
25,184,4,6,703
25,184,4,7,703
25,184,4,8,703
25,184,4,9,703
25,184,4,10,703
25,184,4,11,703
25,184,4,12,703
25,184,4,13,703
25,184,4,14,703
25,184,4,15,703
25,184,4,16,703
25,184,4,17,703
25,184,4,18,703
25,184,4,19,703
25,184,4,20,703
25,184,4,21,703
25,184,4,22,703
25,184,4,23,703
25,184,4,24,703
25,184,4,25,703
25,184,4,26,703
25,184,4,27,703
25,184,4,28,703
25,184,4,29,703
25,184,4,30,703
25,184,5,1,704
25,184,5,2,704
25,184,5,3,704
25,184,5,4,704
25,184,5,5,704
25,184,5,6,704
25,184,5,7,704
25,184,5,8,704
25,184,5,9,704
25,184,5,10,704
25,184,5,11,704
25,184,5,12,704
25,184,5,13,704
25,184,5,14,704
25,184,5,15,704
25,184,5,16,704
25,184,5,17,704
25,184,5,18,704
25,184,5,19,704
25,184,5,20,704
25,184,5,21,704
25,184,5,22,704
25,184,5,23,704
25,184,5,24,704
25,184,5,25,704
25,184,5,26,704
25,184,5,27,704
25,184,5,28,704
25,184,5,29,704
25,184,5,30,704
25,184,6,1,704
25,184,6,2,704
25,184,6,3,704
25,184,6,4,704
25,184,6,5,704
25,184,6,6,704
25,184,6,7,704
25,184,6,8,704
25,184,6,9,704
25,184,6,10,704
25,184,6,11,704
25,184,6,12,704
25,184,6,13,704
25,184,6,14,704
25,184,6,15,704
25,184,6,16,704
25,184,6,17,704
25,184,6,18,704
25,184,6,19,704
25,184,6,20,704
25,184,6,21,704
25,184,6,22,704
25,184,6,23,704
25,184,6,24,704
25,184,6,25,704
25,184,6,26,704
25,184,6,27,704
25,184,6,28,704
25,184,6,29,704
25,184,6,30,704
