plane_id,row_seat,col_seat,class_name,seat_available
184,3,24,Clase Economy,true
184,3,25,Clase Economy,true
184,3,26,Clase Economy,true
184,3,27,Clase Economy,true
184,3,28,Clase Economy,true
184,3,29,Clase Economy,true
184,3,30,Clase Economy,true
184,4,1,Clase Economy,true
184,4,2,Clase Economy,true
184,4,3,Clase Economy,true
184,4,4,Clase Economy,true
184,4,5,Clase Economy,true
184,4,6,Clase Economy,true
184,4,7,Clase Economy,true
184,4,8,Clase Economy,true
184,4,9,Clase Economy,true
184,4,10,Clase Economy,true
184,4,11,Clase Economy,true
184,4,12,Clase Economy,true
184,4,13,Clase Economy,true
184,4,14,Clase Economy,true
184,4,15,Clase Economy,true
184,4,16,Clase Economy,true
184,4,17,Clase Economy,true
184,4,18,Clase Economy,true
184,4,19,Clase Economy,true
184,4,20,Clase Economy,true
184,4,21,Clase Economy,true
184,4,22,Clase Economy,true
184,4,23,Clase Economy,true
184,4,24,Clase Economy,true
184,4,25,Clase Economy,true
184,4,26,Clase Economy,true
184,4,27,Clase Economy,true
184,4,28,Clase Economy,true
184,4,29,Clase Economy,true
184,4,30,Clase Economy,true
184,5,1,Clase Basica,true
184,5,2,Clase Basica,true
184,5,3,Clase Basica,true
184,5,4,Clase Basica,true
184,5,5,Clase Basica,true
184,5,6,Clase Basica,true
184,5,7,Clase Basica,true
184,5,8,Clase Basica,true
184,5,9,Clase Basica,true
184,5,10,Clase Basica,true
184,5,11,Clase Basica,true
184,5,12,Clase Basica,true
184,5,13,Clase Basica,true
184,5,14,Clase Basica,true
184,5,15,Clase Basica,true
184,5,16,Clase Basica,true
184,5,17,Clase Basica,true
184,5,18,Clase Basica,true
184,5,19,Clase Basica,true
184,5,20,Clase Basica,true
184,5,21,Clase Basica,true
184,5,22,Clase Basica,true
184,5,23,Clase Basica,true
184,5,24,Clase Basica,true
184,5,25,Clase Basica,true
184,5,26,Clase Basica,true
184,5,27,Clase Basica,true
184,5,28,Clase Basica,true
184,5,29,Clase Basica,true
184,5,30,Clase Basica,true
184,6,1,Clase Basica,true
184,6,2,Clase Basica,true
184,6,3,Clase Basica,true
184,6,4,Clase Basica,true
184,6,5,Clase Basica,true
184,6,6,Clase Basica,true
184,6,7,Clase Basica,true
184,6,8,Clase Basica,true
184,6,9,Clase Basica,true
184,6,10,Clase Basica,true
184,6,11,Clase Basica,true
184,6,12,Clase Basica,true
184,6,13,Clase Basica,true
184,6,14,Clase Basica,true
184,6,15,Clase Basica,true
184,6,16,Clase Basica,true
184,6,17,Clase Basica,true
184,6,18,Clase Basica,true
184,6,19,Clase Basica,true
184,6,20,Clase Basica,true
184,6,21,Clase Basica,true
184,6,22,Clase Basica,true
184,6,23,Clase Basica,true
184,6,24,Clase Basica,true
184,6,25,Clase Basica,true
184,6,26,Clase Basica,true
184,6,27,Clase Basica,true
184,6,28,Clase Basica,true
184,6,29,Clase Basica,true
184,6,30,Clase Basica,true
189,1,1,Clase Basica,true
189,1,2,Clase Basica,true
189,1,3,Clase Basica,true
189,1,4,Clase Basica,true
189,1,5,Clase Basica,true
189,1,6,Clase Basica,true
189,1,7,Clase Basica,true
189,1,8,Clase Basica,true
189,1,9,Clase Basica,true
189,1,10,Clase Basica,true
189,1,11,Clase Basica,true
189,1,12,Clase Basica,true
189,1,13,Clase Basica,true
189,1,14,Clase Basica,true
189,1,15,Clase Basica,true
189,1,16,Clase Basica,true
189,1,17,Clase Basica,true
189,1,18,Clase Basica,true
189,1,19,Clase Basica,true
189,1,20,Clase Basica,true
189,1,21,Clase Basica,true
189,1,22,Clase Basica,true
189,1,23,Clase Basica,true
189,1,24,Clase Basica,true
189,1,25,Clase Basica,true
189,1,26,Clase Basica,true
189,1,27,Clase Basica,true
189,1,28,Clase Basica,true
189,1,29,Clase Basica,true
189,1,30,Clase Basica,true
189,2,1,Clase Business,true
189,2,2,Clase Business,true
189,2,3,Clase Business,true
189,2,4,Clase Business,true
189,2,5,Clase Business,true
189,2,6,Clase Business,true
189,2,7,Clase Business,true
189,2,8,Clase Business,true
189,2,9,Clase Business,true
189,2,10,Clase Business,true
189,2,11,Clase Business,true
189,2,12,Clase Business,true
189,2,13,Clase Business,true
189,2,14,Clase Business,true
189,2,15,Clase Business,true
189,2,16,Clase Business,true
189,2,17,Clase Business,true
189,2,18,Clase Business,true
189,2,19,Clase Business,true
189,2,20,Clase Business,true
189,2,21,Clase Business,true
189,2,22,Clase Business,true
189,2,23,Clase Business,true
189,2,24,Clase Business,true
189,2,25,Clase Business,true
189,2,26,Clase Business,true
189,2,27,Clase Business,true
189,2,28,Clase Business,true
189,2,29,Clase Business,true
189,2,30,Clase Business,true
189,3,1,Clase Economy,true
189,3,2,Clase Economy,true
189,3,3,Clase Economy,true
189,3,4,Clase Economy,true
189,3,5,Clase Economy,true
189,3,6,Clase Economy,true
189,3,7,Clase Economy,true
189,3,8,Clase Economy,true
189,3,9,Clase Economy,true
189,3,10,Clase Economy,true
189,3,11,Clase Economy,true
189,3,12,Clase Economy,true
189,3,13,Clase Economy,true
189,3,14,Clase Economy,true
189,3,15,Clase Economy,true
189,3,16,Clase Economy,true
189,3,17,Clase Economy,true
189,3,18,Clase Economy,true
189,3,19,Clase Economy,true
189,3,20,Clase Economy,true
189,3,21,Clase Economy,true
189,3,22,Clase Economy,true
189,3,23,Clase Economy,true
189,3,24,Clase Economy,true
189,3,25,Clase Economy,true
189,3,26,Clase Economy,true
189,3,27,Clase Economy,true
189,3,28,Clase Economy,true
189,3,29,Clase Economy,true
189,3,30,Clase Economy,true
189,4,1,Clase Economy,true
189,4,2,Clase Economy,true
189,4,3,Clase Economy,true
189,4,4,Clase Economy,true
189,4,5,Clase Economy,true
189,4,6,Clase Economy,true
189,4,7,Clase Economy,true
189,4,8,Clase Economy,true
189,4,9,Clase Economy,true
189,4,10,Clase Economy,true
189,4,11,Clase Economy,true
189,4,12,Clase Economy,true
189,4,13,Clase Economy,true
189,4,14,Clase Economy,true
189,4,15,Clase Economy,true
189,4,16,Clase Economy,true
189,4,17,Clase Economy,true
189,4,18,Clase Economy,true
189,4,19,Clase Economy,true
189,4,20,Clase Economy,true
189,4,21,Clase Economy,true
189,4,22,Clase Economy,true
189,4,23,Clase Economy,true
189,4,24,Clase Economy,true
189,4,25,Clase Economy,true
189,4,26,Clase Economy,true
189,4,27,Clase Economy,true
189,4,28,Clase Economy,true
189,4,29,Clase Economy,true
189,4,30,Clase Economy,true
189,5,1,Clase Basica,true
189,5,2,Clase Basica,true
189,5,3,Clase Basica,true
189,5,4,Clase Basica,true
189,5,5,Clase Basica,true
189,5,6,Clase Basica,true
189,5,7,Clase Basica,true
189,5,8,Clase Basica,true
189,5,9,Clase Basica,true
189,5,10,Clase Basica,true
189,5,11,Clase Basica,true
189,5,12,Clase Basica,true
189,5,13,Clase Basica,true
189,5,14,Clase Basica,true
189,5,15,Clase Basica,true
189,5,16,Clase Basica,true
189,5,17,Clase Basica,true
189,5,18,Clase Basica,true
189,5,19,Clase Basica,true
189,5,20,Clase Basica,true
189,5,21,Clase Basica,true
189,5,22,Clase Basica,true
189,5,23,Clase Basica,true
189,5,24,Clase Basica,true
189,5,25,Clase Basica,true
189,5,26,Clase Basica,true
189,5,27,Clase Basica,true
189,5,28,Clase Basica,true
189,5,29,Clase Basica,true
189,5,30,Clase Basica,true
189,6,1,Clase Basica,true
189,6,2,Clase Basica,true
189,6,3,Clase Basica,true
189,6,4,Clase Basica,true
189,6,5,Clase Basica,true
189,6,6,Clase Basica,true
189,6,7,Clase Basica,true
189,6,8,Clase Basica,true
189,6,9,Clase Basica,true
189,6,10,Clase Basica,true
189,6,11,Clase Basica,true
189,6,12,Clase Basica,true
189,6,13,Clase Basica,true
189,6,14,Clase Basica,true
189,6,15,Clase Basica,true
189,6,16,Clase Basica,true
189,6,17,Clase Basica,true
189,6,18,Clase Basica,true
189,6,19,Clase Basica,true
189,6,20,Clase Basica,true
189,6,21,Clase Basica,true
189,6,22,Clase Basica,true
189,6,23,Clase Basica,true
189,6,24,Clase Basica,true
189,6,25,Clase Basica,true
189,6,26,Clase Basica,true
189,6,27,Clase Basica,true
189,6,28,Clase Basica,true
189,6,29,Clase Basica,true
189,6,30,Clase Basica,true
19,1,1,Clase Basica,true
19,1,2,Clase Basica,true
19,1,3,Clase Basica,true
19,1,4,Clase Basica,true
19,1,5,Clase Basica,true
19,1,6,Clase Basica,true
19,1,7,Clase Basica,true
19,1,8,Clase Basica,true
19,1,9,Clase Basica,true
19,1,10,Clase Basica,true
19,1,11,Clase Basica,true
19,1,12,Clase Basica,true
19,1,13,Clase Basica,true
19,1,14,Clase Basica,true
19,1,15,Clase Basica,true
19,1,16,Clase Basica,true
19,1,17,Clase Basica,true
19,1,18,Clase Basica,true
19,1,19,Clase Basica,true
19,1,20,Clase Basica,true
19,1,21,Clase Basica,true
19,1,22,Clase Basica,true
19,1,23,Clase Basica,true
19,1,24,Clase Basica,true
19,1,25,Clase Basica,true
19,1,26,Clase Basica,true
19,1,27,Clase Basica,true
19,1,28,Clase Basica,true
19,1,29,Clase Basica,true
19,1,30,Clase Basica,true
19,2,1,Clase Business,true
19,2,2,Clase Business,true
19,2,3,Clase Business,true
19,2,4,Clase Business,true
19,2,5,Clase Business,true
19,2,6,Clase Business,true
19,2,7,Clase Business,true
19,2,8,Clase Business,true
19,2,9,Clase Business,true
19,2,10,Clase Business,true
19,2,11,Clase Business,true
19,2,12,Clase Business,true
19,2,13,Clase Business,true
19,2,14,Clase Business,true
19,2,15,Clase Business,true
19,2,16,Clase Business,true
19,2,17,Clase Business,true
19,2,18,Clase Business,true
19,2,19,Clase Business,true
19,2,20,Clase Business,true
19,2,21,Clase Business,true
19,2,22,Clase Business,true
19,2,23,Clase Business,true
19,2,24,Clase Business,true
19,2,25,Clase Business,true
19,2,26,Clase Business,true
19,2,27,Clase Business,true
19,2,28,Clase Business,true
19,2,29,Clase Business,true
19,2,30,Clase Business,true
19,3,1,Clase Economy,true
19,3,2,Clase Economy,true
19,3,3,Clase Economy,true
19,3,4,Clase Economy,true
19,3,5,Clase Economy,true
19,3,6,Clase Economy,true
19,3,7,Clase Economy,true
19,3,8,Clase Economy,true
19,3,9,Clase Economy,true
19,3,10,Clase Economy,true
19,3,11,Clase Economy,true
19,3,12,Clase Economy,true
19,3,13,Clase Economy,true
19,3,14,Clase Economy,true
19,3,15,Clase Economy,true
19,3,16,Clase Economy,true
19,3,17,Clase Economy,true
19,3,18,Clase Economy,true
19,3,19,Clase Economy,true
19,3,20,Clase Economy,true
19,3,21,Clase Economy,true
19,3,22,Clase Economy,true
19,3,23,Clase Economy,true
19,3,24,Clase Economy,true
19,3,25,Clase Economy,true
19,3,26,Clase Economy,true
19,3,27,Clase Economy,true
19,3,28,Clase Economy,true
19,3,29,Clase Economy,true
19,3,30,Clase Economy,true
19,4,1,Clase Economy,true
19,4,2,Clase Economy,true
19,4,3,Clase Economy,true
19,4,4,Clase Economy,true
19,4,5,Clase Economy,true
19,4,6,Clase Economy,true
19,4,7,Clase Economy,true
19,4,8,Clase Economy,true
19,4,9,Clase Economy,true
19,4,10,Clase Economy,true
19,4,11,Clase Economy,true
19,4,12,Clase Economy,true
19,4,13,Clase Economy,true
19,4,14,Clase Economy,true
19,4,15,Clase Economy,true
19,4,16,Clase Economy,true
19,4,17,Clase Economy,true
19,4,18,Clase Economy,true
19,4,19,Clase Economy,true
19,4,20,Clase Economy,true
19,4,21,Clase Economy,true
19,4,22,Clase Economy,true
19,4,23,Clase Economy,true
19,4,24,Clase Economy,true
19,4,25,Clase Economy,true
19,4,26,Clase Economy,true
19,4,27,Clase Economy,true
19,4,28,Clase Economy,true
19,4,29,Clase Economy,true
19,4,30,Clase Economy,true
19,5,1,Clase Basica,true
19,5,2,Clase Basica,true
19,5,3,Clase Basica,true
19,5,4,Clase Basica,true
19,5,5,Clase Basica,true
19,5,6,Clase Basica,true
19,5,7,Clase Basica,true
19,5,8,Clase Basica,true
19,5,9,Clase Basica,true
19,5,10,Clase Basica,true
19,5,11,Clase Basica,true
19,5,12,Clase Basica,true
19,5,13,Clase Basica,true
19,5,14,Clase Basica,true
19,5,15,Clase Basica,true
19,5,16,Clase Basica,true
19,5,17,Clase Basica,true
19,5,18,Clase Basica,true
19,5,19,Clase Basica,true
19,5,20,Clase Basica,true
19,5,21,Clase Basica,true
19,5,22,Clase Basica,true
19,5,23,Clase Basica,true
19,5,24,Clase Basica,true
19,5,25,Clase Basica,true
19,5,26,Clase Basica,true
19,5,27,Clase Basica,true
19,5,28,Clase Basica,true
19,5,29,Clase Basica,true
19,5,30,Clase Basica,true
19,6,1,Clase Basica,true
19,6,2,Clase Basica,true
19,6,3,Clase Basica,true
19,6,4,Clase Basica,true
19,6,5,Clase Basica,true
19,6,6,Clase Basica,true
19,6,7,Clase Basica,true
19,6,8,Clase Basica,true
19,6,9,Clase Basica,true
19,6,10,Clase Basica,true
19,6,11,Clase Basica,true
19,6,12,Clase Basica,true
19,6,13,Clase Basica,true
19,6,14,Clase Basica,true
19,6,15,Clase Basica,true
19,6,16,Clase Basica,true
19,6,17,Clase Basica,true
19,6,18,Clase Basica,true
19,6,19,Clase Basica,true
19,6,20,Clase Basica,true
19,6,21,Clase Basica,true
19,6,22,Clase Basica,true
19,6,23,Clase Basica,true
19,6,24,Clase Basica,true
19,6,25,Clase Basica,true
19,6,26,Clase Basica,true
19,6,27,Clase Basica,true
19,6,28,Clase Basica,true
19,6,29,Clase Basica,true
19,6,30,Clase Basica,true
190,1,1,Clase Basica,true
190,1,2,Clase Basica,true
190,1,3,Clase Basica,true
190,1,4,Clase Basica,true
190,1,5,Clase Basica,true
190,1,6,Clase Basica,true
190,1,7,Clase Basica,true
190,1,8,Clase Basica,true
190,1,9,Clase Basica,true
190,1,10,Clase Basica,true
190,1,11,Clase Basica,true
190,1,12,Clase Basica,true
190,1,13,Clase Basica,true
190,1,14,Clase Basica,true
190,1,15,Clase Basica,true
190,1,16,Clase Basica,true
190,1,17,Clase Basica,true
190,1,18,Clase Basica,true
190,1,19,Clase Basica,true
190,1,20,Clase Basica,true
190,1,21,Clase Basica,true
190,1,22,Clase Basica,true
190,1,23,Clase Basica,true
190,1,24,Clase Basica,true
190,1,25,Clase Basica,true
190,1,26,Clase Basica,true
190,1,27,Clase Basica,true
190,1,28,Clase Basica,true
190,1,29,Clase Basica,true
190,1,30,Clase Basica,true
190,2,1,Clase Business,true
190,2,2,Clase Business,true
190,2,3,Clase Business,true
190,2,4,Clase Business,true
190,2,5,Clase Business,true
190,2,6,Clase Business,true
190,2,7,Clase Business,true
190,2,8,Clase Business,true
190,2,9,Clase Business,true
190,2,10,Clase Business,true
190,2,11,Clase Business,true
190,2,12,Clase Business,true
190,2,13,Clase Business,true
190,2,14,Clase Business,true
190,2,15,Clase Business,true
190,2,16,Clase Business,true
190,2,17,Clase Business,true
190,2,18,Clase Business,true
190,2,19,Clase Business,true
190,2,20,Clase Business,true
190,2,21,Clase Business,true
190,2,22,Clase Business,true
190,2,23,Clase Business,true
190,2,24,Clase Business,true
190,2,25,Clase Business,true
190,2,26,Clase Business,true
190,2,27,Clase Business,true
190,2,28,Clase Business,true
190,2,29,Clase Business,true
190,2,30,Clase Business,true
190,3,1,Clase Economy,true
190,3,2,Clase Economy,true
190,3,3,Clase Economy,true
190,3,4,Clase Economy,true
190,3,5,Clase Economy,true
190,3,6,Clase Economy,true
190,3,7,Clase Economy,true
190,3,8,Clase Economy,true
190,3,9,Clase Economy,true
190,3,10,Clase Economy,true
190,3,11,Clase Economy,true
190,3,12,Clase Economy,true
190,3,13,Clase Economy,true
190,3,14,Clase Economy,true
190,3,15,Clase Economy,true
190,3,16,Clase Economy,true
190,3,17,Clase Economy,true
190,3,18,Clase Economy,true
190,3,19,Clase Economy,true
190,3,20,Clase Economy,true
190,3,21,Clase Economy,true
190,3,22,Clase Economy,true
190,3,23,Clase Economy,true
190,3,24,Clase Economy,true
190,3,25,Clase Economy,true
190,3,26,Clase Economy,true
190,3,27,Clase Economy,true
190,3,28,Clase Economy,true
190,3,29,Clase Economy,true
190,3,30,Clase Economy,true
190,4,1,Clase Economy,true
190,4,2,Clase Economy,true
190,4,3,Clase Economy,true
190,4,4,Clase Economy,true
190,4,5,Clase Economy,true
190,4,6,Clase Economy,true
190,4,7,Clase Economy,true
190,4,8,Clase Economy,true
190,4,9,Clase Economy,true
190,4,10,Clase Economy,true
190,4,11,Clase Economy,true
190,4,12,Clase Economy,true
190,4,13,Clase Economy,true
190,4,14,Clase Economy,true
190,4,15,Clase Economy,true
190,4,16,Clase Economy,true
190,4,17,Clase Economy,true
190,4,18,Clase Economy,true
190,4,19,Clase Economy,true
190,4,20,Clase Economy,true
190,4,21,Clase Economy,true
190,4,22,Clase Economy,true
190,4,23,Clase Economy,true
190,4,24,Clase Economy,true
190,4,25,Clase Economy,true
190,4,26,Clase Economy,true
190,4,27,Clase Economy,true
190,4,28,Clase Economy,true
190,4,29,Clase Economy,true
190,4,30,Clase Economy,true
190,5,1,Clase Basica,true
190,5,2,Clase Basica,true
190,5,3,Clase Basica,true
190,5,4,Clase Basica,true
190,5,5,Clase Basica,true
190,5,6,Clase Basica,true
190,5,7,Clase Basica,true
190,5,8,Clase Basica,true
190,5,9,Clase Basica,true
190,5,10,Clase Basica,true
190,5,11,Clase Basica,true
190,5,12,Clase Basica,true
190,5,13,Clase Basica,true
190,5,14,Clase Basica,true
190,5,15,Clase Basica,true
190,5,16,Clase Basica,true
190,5,17,Clase Basica,true
190,5,18,Clase Basica,true
190,5,19,Clase Basica,true
190,5,20,Clase Basica,true
190,5,21,Clase Basica,true
190,5,22,Clase Basica,true
190,5,23,Clase Basica,true
190,5,24,Clase Basica,true
190,5,25,Clase Basica,true
190,5,26,Clase Basica,true
190,5,27,Clase Basica,true
190,5,28,Clase Basica,true
190,5,29,Clase Basica,true
190,5,30,Clase Basica,true
190,6,1,Clase Basica,true
190,6,2,Clase Basica,true
190,6,3,Clase Basica,true
190,6,4,Clase Basica,true
190,6,5,Clase Basica,true
190,6,6,Clase Basica,true
190,6,7,Clase Basica,true
190,6,8,Clase Basica,true
190,6,9,Clase Basica,true
190,6,10,Clase Basica,true
190,6,11,Clase Basica,true
190,6,12,Clase Basica,true
190,6,13,Clase Basica,true
190,6,14,Clase Basica,true
190,6,15,Clase Basica,true
190,6,16,Clase Basica,true
190,6,17,Clase Basica,true
190,6,18,Clase Basica,true
190,6,19,Clase Basica,true
190,6,20,Clase Basica,true
190,6,21,Clase Basica,true
190,6,22,Clase Basica,true
190,6,23,Clase Basica,true
190,6,24,Clase Basica,true
190,6,25,Clase Basica,true
190,6,26,Clase Basica,true
190,6,27,Clase Basica,true
190,6,28,Clase Basica,true
190,6,29,Clase Basica,true
190,6,30,Clase Basica,true
28,1,1,Clase Basica,true
28,1,2,Clase Basica,true
28,1,3,Clase Basica,true
28,1,4,Clase Basica,true
28,1,5,Clase Basica,true
28,1,6,Clase Basica,true
28,1,7,Clase Basica,true
28,1,8,Clase Basica,true
28,1,9,Clase Basica,true
28,1,10,Clase Basica,true
28,1,11,Clase Basica,true
28,1,12,Clase Basica,true
28,1,13,Clase Basica,true
28,1,14,Clase Basica,true
28,1,15,Clase Basica,true
28,1,16,Clase Basica,true
28,1,17,Clase Basica,true
28,1,18,Clase Basica,true
28,1,19,Clase Basica,true
28,1,20,Clase Basica,true
28,1,21,Clase Basica,true
28,1,22,Clase Basica,true
28,1,23,Clase Basica,true
28,1,24,Clase Basica,true
28,1,25,Clase Basica,true
28,1,26,Clase Basica,true
28,1,27,Clase Basica,true
28,1,28,Clase Basica,true
28,1,29,Clase Basica,true
28,1,30,Clase Basica,true
28,2,1,Clase Business,true
28,2,2,Clase Business,true
28,2,3,Clase Business,true
28,2,4,Clase Business,true
28,2,5,Clase Business,true
28,2,6,Clase Business,true
28,2,7,Clase Business,true
28,2,8,Clase Business,true
28,2,9,Clase Business,true
28,2,10,Clase Business,true
28,2,11,Clase Business,true
28,2,12,Clase Business,true
28,2,13,Clase Business,true
28,2,14,Clase Business,true
28,2,15,Clase Business,true
28,2,16,Clase Business,true
28,2,17,Clase Business,true
28,2,18,Clase Business,true
28,2,19,Clase Business,true
28,2,20,Clase Business,true
28,2,21,Clase Business,true
28,2,22,Clase Business,true
28,2,23,Clase Business,true
28,2,24,Clase Business,true
28,2,25,Clase Business,true
28,2,26,Clase Business,true
28,2,27,Clase Business,true
28,2,28,Clase Business,true
28,2,29,Clase Business,true
28,2,30,Clase Business,true
28,3,1,Clase Economy,true
28,3,2,Clase Economy,true
28,3,3,Clase Economy,true
28,3,4,Clase Economy,true
28,3,5,Clase Economy,true
28,3,6,Clase Economy,true
28,3,7,Clase Economy,true
28,3,8,Clase Economy,true
28,3,9,Clase Economy,true
28,3,10,Clase Economy,true
28,3,11,Clase Economy,true
28,3,12,Clase Economy,true
28,3,13,Clase Economy,true
28,3,14,Clase Economy,true
28,3,15,Clase Economy,true
28,3,16,Clase Economy,true
28,3,17,Clase Economy,true
28,3,18,Clase Economy,true
28,3,19,Clase Economy,true
28,3,20,Clase Economy,true
28,3,21,Clase Economy,true
28,3,22,Clase Economy,true
28,3,23,Clase Economy,true
28,3,24,Clase Economy,true
28,3,25,Clase Economy,true
28,3,26,Clase Economy,true
28,3,27,Clase Economy,true
28,3,28,Clase Economy,true
28,3,29,Clase Economy,true
28,3,30,Clase Economy,true
28,4,1,Clase Economy,true
28,4,2,Clase Economy,true
28,4,3,Clase Economy,true
28,4,4,Clase Economy,true
28,4,5,Clase Economy,true
28,4,6,Clase Economy,true
28,4,7,Clase Economy,true
28,4,8,Clase Economy,true
28,4,9,Clase Economy,true
28,4,10,Clase Economy,true
28,4,11,Clase Economy,true
28,4,12,Clase Economy,true
28,4,13,Clase Economy,true
28,4,14,Clase Economy,true
28,4,15,Clase Economy,true
28,4,16,Clase Economy,true
28,4,17,Clase Economy,true
28,4,18,Clase Economy,true
28,4,19,Clase Economy,true
28,4,20,Clase Economy,true
28,4,21,Clase Economy,true
28,4,22,Clase Economy,true
28,4,23,Clase Economy,true
28,4,24,Clase Economy,true
28,4,25,Clase Economy,true
28,4,26,Clase Economy,true
28,4,27,Clase Economy,true
28,4,28,Clase Economy,true
28,4,29,Clase Economy,true
28,4,30,Clase Economy,true
28,5,1,Clase Basica,true
28,5,2,Clase Basica,true
28,5,3,Clase Basica,true
28,5,4,Clase Basica,true
28,5,5,Clase Basica,true
28,5,6,Clase Basica,true
28,5,7,Clase Basica,true
28,5,8,Clase Basica,true
28,5,9,Clase Basica,true
28,5,10,Clase Basica,true
28,5,11,Clase Basica,true
28,5,12,Clase Basica,true
28,5,13,Clase Basica,true
28,5,14,Clase Basica,true
28,5,15,Clase Basica,true
28,5,16,Clase Basica,true
28,5,17,Clase Basica,true
28,5,18,Clase Basica,true
28,5,19,Clase Basica,true
28,5,20,Clase Basica,true
28,5,21,Clase Basica,true
28,5,22,Clase Basica,true
28,5,23,Clase Basica,true
28,5,24,Clase Basica,true
28,5,25,Clase Basica,true
28,5,26,Clase Basica,true
28,5,27,Clase Basica,true
28,5,28,Clase Basica,true
28,5,29,Clase Basica,true
28,5,30,Clase Basica,true
28,6,1,Clase Basica,true
28,6,2,Clase Basica,true
28,6,3,Clase Basica,true
28,6,4,Clase Basica,true
28,6,5,Clase Basica,true
28,6,6,Clase Basica,true
28,6,7,Clase Basica,true
28,6,8,Clase Basica,true
28,6,9,Clase Basica,true
28,6,10,Clase Basica,true
28,6,11,Clase Basica,true
28,6,12,Clase Basica,true
28,6,13,Clase Basica,true
28,6,14,Clase Basica,true
28,6,15,Clase Basica,true
28,6,16,Clase Basica,true
28,6,17,Clase Basica,true
28,6,18,Clase Basica,true
28,6,19,Clase Basica,true
28,6,20,Clase Basica,true
28,6,21,Clase Basica,true
28,6,22,Clase Basica,true
28,6,23,Clase Basica,true
28,6,24,Clase Basica,true
28,6,25,Clase Basica,true
28,6,26,Clase Basica,true
28,6,27,Clase Basica,true
28,6,28,Clase Basica,true
28,6,29,Clase Basica,true
28,6,30,Clase Basica,true
38,1,1,Clase Basica,true
38,1,2,Clase Basica,true
38,1,3,Clase Basica,true
38,1,4,Clase Basica,true
38,1,5,Clase Basica,true
38,1,6,Clase Basica,true
38,1,7,Clase Basica,true
38,1,8,Clase Basica,true
38,1,9,Clase Basica,true
38,1,10,Clase Basica,true
38,1,11,Clase Basica,true
38,1,12,Clase Basica,true
38,1,13,Clase Basica,true
38,1,14,Clase Basica,true
38,1,15,Clase Basica,true
38,1,16,Clase Basica,true
38,1,17,Clase Basica,true
38,1,18,Clase Basica,true
38,1,19,Clase Basica,true
38,1,20,Clase Basica,true
38,1,21,Clase Basica,true
38,1,22,Clase Basica,true
38,1,23,Clase Basica,true
38,1,24,Clase Basica,true
38,1,25,Clase Basica,true
38,1,26,Clase Basica,true
38,1,27,Clase Basica,true
38,1,28,Clase Basica,true
38,1,29,Clase Basica,true
38,1,30,Clase Basica,true
38,2,1,Clase Business,true
38,2,2,Clase Business,true
38,2,3,Clase Business,true
38,2,4,Clase Business,true
38,2,5,Clase Business,true
38,2,6,Clase Business,true
38,2,7,Clase Business,true
38,2,8,Clase Business,true
38,2,9,Clase Business,true
38,2,10,Clase Business,true
38,2,11,Clase Business,true
38,2,12,Clase Business,true
38,2,13,Clase Business,true
38,2,14,Clase Business,true
38,2,15,Clase Business,true
38,2,16,Clase Business,true
38,2,17,Clase Business,true
38,2,18,Clase Business,true
38,2,19,Clase Business,true
38,2,20,Clase Business,true
38,2,21,Clase Business,true
38,2,22,Clase Business,true
38,2,23,Clase Business,true
38,2,24,Clase Business,true
38,2,25,Clase Business,true
38,2,26,Clase Business,true
38,2,27,Clase Business,true
38,2,28,Clase Business,true
38,2,29,Clase Business,true
38,2,30,Clase Business,true
38,3,1,Clase Economy,true
38,3,2,Clase Economy,true
38,3,3,Clase Economy,true
38,3,4,Clase Economy,true
38,3,5,Clase Economy,true
38,3,6,Clase Economy,true
38,3,7,Clase Economy,true
38,3,8,Clase Economy,true
38,3,9,Clase Economy,true
38,3,10,Clase Economy,true
38,3,11,Clase Economy,true
38,3,12,Clase Economy,true
38,3,13,Clase Economy,true
38,3,14,Clase Economy,true
38,3,15,Clase Economy,true
38,3,16,Clase Economy,true
38,3,17,Clase Economy,true
38,3,18,Clase Economy,true
38,3,19,Clase Economy,true
38,3,20,Clase Economy,true
38,3,21,Clase Economy,true
38,3,22,Clase Economy,true
38,3,23,Clase Economy,true
38,3,24,Clase Economy,true
38,3,25,Clase Economy,true
38,3,26,Clase Economy,true
38,3,27,Clase Economy,true
38,3,28,Clase Economy,true
38,3,29,Clase Economy,true
38,3,30,Clase Economy,true
38,4,1,Clase Economy,true
38,4,2,Clase Economy,true
38,4,3,Clase Economy,true
38,4,4,Clase Economy,true
38,4,5,Clase Economy,true
38,4,6,Clase Economy,true
38,4,7,Clase Economy,true
38,4,8,Clase Economy,true
38,4,9,Clase Economy,true
38,4,10,Clase Economy,true
38,4,11,Clase Economy,true
38,4,12,Clase Economy,true
38,4,13,Clase Economy,true
38,4,14,Clase Economy,true
38,4,15,Clase Economy,true
38,4,16,Clase Economy,true
38,4,17,Clase Economy,true
38,4,18,Clase Economy,true
38,4,19,Clase Economy,true
38,4,20,Clase Economy,true
38,4,21,Clase Economy,true
38,4,22,Clase Economy,true
38,4,23,Clase Economy,true
38,4,24,Clase Economy,true
38,4,25,Clase Economy,true
38,4,26,Clase Economy,true
38,4,27,Clase Economy,true
38,4,28,Clase Economy,true
38,4,29,Clase Economy,true
38,4,30,Clase Economy,true
38,5,1,Clase Basica,true
38,5,2,Clase Basica,true
38,5,3,Clase Basica,true
38,5,4,Clase Basica,true
