ticket_id,flight_id,plane_id,row_seat,col_seat,ticket_price_id,status
1376,8,136,4,26,871,SOLD OUT
1377,8,136,4,27,871,SOLD OUT
1378,8,136,4,28,871,SOLD OUT
1379,8,136,4,29,871,SOLD OUT
1380,8,136,4,30,871,SOLD OUT
1381,8,136,5,1,872,SOLD OUT
1382,8,136,5,2,872,SOLD OUT
1383,8,136,5,3,868,SOLD OUT
1384,8,136,5,4,872,SOLD OUT
1385,8,136,5,5,872,SOLD OUT
1386,8,136,5,6,872,SOLD OUT
1387,8,136,5,7,872,SOLD OUT
1388,8,136,5,8,868,SOLD OUT
1389,8,136,5,9,872,SOLD OUT
1390,8,136,5,10,872,SOLD OUT
1391,8,136,5,11,868,SOLD OUT
1392,8,136,5,12,872,SOLD OUT
1393,8,136,5,13,872,SOLD OUT
1394,8,136,5,14,868,SOLD OUT
1395,8,136,5,15,868,SOLD OUT
1396,8,136,5,16,872,SOLD OUT
1397,8,136,5,17,872,SOLD OUT
1398,8,136,5,18,872,SOLD OUT
1399,8,136,5,19,872,SOLD OUT
1400,8,136,5,20,872,SOLD OUT
1401,8,136,5,21,868,SOLD OUT
1402,8,136,5,22,868,SOLD OUT
1403,8,136,5,23,868,SOLD OUT
1404,8,136,5,24,868,SOLD OUT
1405,8,136,5,25,868,SOLD OUT
1406,8,136,5,26,872,SOLD OUT
1407,8,136,5,27,872,SOLD OUT
1408,8,136,5,28,872,SOLD OUT
1409,8,136,5,29,872,SOLD OUT
1410,8,136,5,30,872,SOLD OUT
1411,8,136,6,1,872,SOLD OUT
1412,8,136,6,2,872,SOLD OUT
1413,8,136,6,3,868,SOLD OUT
1414,8,136,6,4,872,SOLD OUT
1415,8,136,6,5,872,SOLD OUT
1416,8,136,6,6,872,SOLD OUT
1417,8,136,6,7,868,SOLD OUT
1418,8,136,6,8,868,SOLD OUT
1419,8,136,6,9,872,SOLD OUT
1420,8,136,6,10,872,SOLD OUT
1421,8,136,6,11,868,SOLD OUT
1422,8,136,6,12,868,SOLD OUT
1423,8,136,6,13,868,SOLD OUT
1424,8,136,6,14,872,SOLD OUT
1425,8,136,6,15,868,SOLD OUT
1426,8,136,6,16,872,SOLD OUT
1427,8,136,6,17,872,SOLD OUT
1428,8,136,6,18,868,SOLD OUT
1429,8,136,6,19,868,SOLD OUT
1430,8,136,6,20,868,SOLD OUT
1431,8,136,6,21,872,SOLD OUT
1432,8,136,6,22,872,SOLD OUT
1433,8,136,6,23,872,SOLD OUT
1434,8,136,6,24,872,SOLD OUT
1435,8,136,6,25,872,SOLD OUT
1436,8,136,6,26,872,SOLD OUT
1437,8,136,6,27,872,SOLD OUT
1438,8,136,6,28,872,SOLD OUT
1439,8,136,6,29,872,SOLD OUT
1440,8,136,6,30,868,SOLD OUT
1441,9,190,1,1,541,SOLD OUT
1442,9,190,1,2,541,SOLD OUT
1443,9,190,1,3,541,SOLD OUT
1444,9,190,1,4,541,SOLD OUT
1445,9,190,1,5,541,SOLD OUT
1446,9,190,1,6,541,SOLD OUT
1447,9,190,1,7,541,SOLD OUT
1448,9,190,1,8,541,SOLD OUT
1449,9,190,1,9,541,SOLD OUT
1450,9,190,1,10,537,SOLD OUT
1451,9,190,1,11,541,SOLD OUT
1452,9,190,1,12,541,SOLD OUT
1453,9,190,1,13,541,SOLD OUT
1454,9,190,1,14,541,SOLD OUT
1455,9,190,1,15,541,SOLD OUT
1456,9,190,1,16,541,SOLD OUT
1457,9,190,1,17,537,SOLD OUT
1458,9,190,1,18,541,SOLD OUT
1459,9,190,1,19,537,SOLD OUT
1460,9,190,1,20,541,SOLD OUT
1461,9,190,1,21,541,SOLD OUT
1462,9,190,1,22,541,SOLD OUT
1463,9,190,1,23,541,SOLD OUT
1464,9,190,1,24,541,SOLD OUT
1465,9,190,1,25,541,SOLD OUT
1466,9,190,1,26,541,SOLD OUT
1467,9,190,1,27,541,SOLD OUT
1468,9,190,1,28,537,SOLD OUT
1469,9,190,1,29,537,SOLD OUT
1470,9,190,1,30,541,SOLD OUT
1471,9,190,2,1,542,SOLD OUT
1472,9,190,2,2,538,SOLD OUT
1473,9,190,2,3,542,SOLD OUT
1474,9,190,2,4,542,SOLD OUT
1475,9,190,2,5,542,SOLD OUT
1476,9,190,2,6,538,SOLD OUT
1477,9,190,2,7,542,SOLD OUT
1478,9,190,2,8,538,SOLD OUT
1479,9,190,2,9,542,SOLD OUT
1480,9,190,2,10,538,SOLD OUT
1481,9,190,2,11,538,SOLD OUT
1482,9,190,2,12,542,SOLD OUT
1483,9,190,2,13,542,SOLD OUT
1484,9,190,2,14,542,SOLD OUT
1485,9,190,2,15,542,SOLD OUT
1486,9,190,2,16,538,SOLD OUT
1487,9,190,2,17,538,SOLD OUT
1488,9,190,2,18,542,SOLD OUT
1489,9,190,2,19,542,SOLD OUT
1490,9,190,2,20,542,SOLD OUT
1491,9,190,2,21,542,SOLD OUT
1492,9,190,2,22,538,SOLD OUT
1493,9,190,2,23,542,SOLD OUT
1494,9,190,2,24,542,SOLD OUT
1495,9,190,2,25,542,SOLD OUT
1496,9,190,2,26,542,SOLD OUT
1497,9,190,2,27,542,SOLD OUT
1498,9,190,2,28,538,SOLD OUT
1499,9,190,2,29,542,SOLD OUT
1500,9,190,2,30,538,SOLD OUT
1501,9,190,3,1,539,SOLD OUT
1502,9,190,3,2,543,SOLD OUT
1503,9,190,3,3,543,SOLD OUT
1504,9,190,3,4,543,SOLD OUT
1505,9,190,3,5,543,SOLD OUT
1506,9,190,3,6,539,SOLD OUT
1507,9,190,3,7,539,SOLD OUT
1508,9,190,3,8,539,SOLD OUT
1509,9,190,3,9,543,SOLD OUT
1510,9,190,3,10,543,SOLD OUT
1511,9,190,3,11,539,SOLD OUT
1512,9,190,3,12,543,SOLD OUT
1513,9,190,3,13,543,SOLD OUT
1514,9,190,3,14,543,SOLD OUT
1515,9,190,3,15,539,SOLD OUT
1516,9,190,3,16,543,SOLD OUT
1517,9,190,3,17,543,SOLD OUT
1518,9,190,3,18,539,SOLD OUT
1519,9,190,3,19,543,SOLD OUT
1520,9,190,3,20,539,SOLD OUT
1521,9,190,3,21,539,SOLD OUT
1522,9,190,3,22,539,SOLD OUT
1523,9,190,3,23,543,SOLD OUT
1524,9,190,3,24,539,SOLD OUT
1525,9,190,3,25,543,SOLD OUT
1526,9,190,3,26,543,SOLD OUT
1527,9,190,3,27,543,SOLD OUT
1528,9,190,3,28,543,SOLD OUT
1529,9,190,3,29,539,SOLD OUT
1530,9,190,3,30,539,SOLD OUT
1531,9,190,4,1,543,SOLD OUT
1532,9,190,4,2,539,SOLD OUT
1533,9,190,4,3,543,SOLD OUT
1534,9,190,4,4,539,SOLD OUT
1535,9,190,4,5,543,SOLD OUT
1536,9,190,4,6,539,SOLD OUT
1537,9,190,4,7,543,SOLD OUT
1538,9,190,4,8,539,SOLD OUT
1539,9,190,4,9,543,SOLD OUT
1540,9,190,4,10,543,SOLD OUT
1541,9,190,4,11,543,SOLD OUT
1542,9,190,4,12,543,SOLD OUT
1543,9,190,4,13,543,SOLD OUT
1544,9,190,4,14,543,SOLD OUT
1545,9,190,4,15,543,SOLD OUT
1546,9,190,4,16,543,SOLD OUT
1547,9,190,4,17,543,SOLD OUT
1548,9,190,4,18,539,SOLD OUT
1549,9,190,4,19,539,SOLD OUT
1550,9,190,4,20,539,SOLD OUT
1551,9,190,4,21,543,SOLD OUT
1552,9,190,4,22,543,SOLD OUT
1553,9,190,4,23,543,SOLD OUT
1554,9,190,4,24,539,SOLD OUT
1555,9,190,4,25,539,SOLD OUT
1556,9,190,4,26,539,SOLD OUT
1557,9,190,4,27,543,SOLD OUT
1558,9,190,4,28,543,SOLD OUT
1559,9,190,4,29,543,SOLD OUT
1560,9,190,4,30,539,SOLD OUT
1561,9,190,5,1,544,SOLD OUT
1562,9,190,5,2,544,SOLD OUT
1563,9,190,5,3,544,SOLD OUT
1564,9,190,5,4,544,SOLD OUT
1565,9,190,5,5,544,SOLD OUT
1566,9,190,5,6,544,SOLD OUT
1567,9,190,5,7,544,SOLD OUT
1568,9,190,5,8,544,SOLD OUT
1569,9,190,5,9,540,SOLD OUT
1570,9,190,5,10,540,SOLD OUT
1571,9,190,5,11,544,SOLD OUT
1572,9,190,5,12,540,SOLD OUT
1573,9,190,5,13,544,SOLD OUT
1574,9,190,5,14,544,SOLD OUT
1575,9,190,5,15,540,SOLD OUT
1576,9,190,5,16,544,SOLD OUT
1577,9,190,5,17,544,SOLD OUT
1578,9,190,5,18,544,SOLD OUT
1579,9,190,5,19,544,SOLD OUT
1580,9,190,5,20,540,SOLD OUT
1581,9,190,5,21,544,SOLD OUT
1582,9,190,5,22,544,SOLD OUT
1583,9,190,5,23,544,SOLD OUT
1584,9,190,5,24,544,SOLD OUT
1585,9,190,5,25,540,SOLD OUT
1586,9,190,5,26,544,SOLD OUT
1587,9,190,5,27,544,SOLD OUT
1588,9,190,5,28,544,SOLD OUT
1589,9,190,5,29,544,SOLD OUT
1590,9,190,5,30,544,SOLD OUT
1591,9,190,6,1,544,SOLD OUT
1592,9,190,6,2,544,SOLD OUT
1593,9,190,6,3,540,SOLD OUT
1594,9,190,6,4,544,SOLD OUT
1595,9,190,6,5,540,SOLD OUT
1596,9,190,6,6,540,SOLD OUT
1597,9,190,6,7,544,SOLD OUT
1598,9,190,6,8,540,SOLD OUT
1599,9,190,6,9,544,SOLD OUT
1600,9,190,6,10,544,SOLD OUT
1601,9,190,6,11,544,SOLD OUT
1602,9,190,6,12,544,SOLD OUT
1603,9,190,6,13,540,SOLD OUT
1604,9,190,6,14,544,SOLD OUT
1605,9,190,6,15,544,SOLD OUT
1606,9,190,6,16,544,SOLD OUT
1607,9,190,6,17,544,SOLD OUT
1608,9,190,6,18,540,SOLD OUT
1609,9,190,6,19,544,SOLD OUT
1610,9,190,6,20,540,SOLD OUT
1611,9,190,6,21,544,SOLD OUT
1612,9,190,6,22,544,SOLD OUT
1613,9,190,6,23,544,SOLD OUT
1614,9,190,6,24,540,SOLD OUT
1615,9,190,6,25,544,SOLD OUT
1616,9,190,6,26,544,SOLD OUT
1617,9,190,6,27,544,SOLD OUT
1618,9,190,6,28,540,SOLD OUT
1619,9,190,6,29,540,SOLD OUT
1620,9,190,6,30,540,SOLD OUT
1621,10,130,1,1,629,SOLD OUT
1622,10,130,1,2,625,SOLD OUT
1623,10,130,1,3,625,SOLD OUT
1624,10,130,1,4,629,SOLD OUT
1625,10,130,1,5,625,SOLD OUT
1626,10,130,1,6,625,SOLD OUT
1627,10,130,1,7,629,SOLD OUT
1628,10,130,1,8,629,SOLD OUT
1629,10,130,1,9,629,SOLD OUT
1630,10,130,1,10,629,SOLD OUT
1631,10,130,1,11,629,SOLD OUT
1632,10,130,1,12,625,SOLD OUT
1633,10,130,1,13,629,SOLD OUT
1634,10,130,1,14,629,SOLD OUT
1635,10,130,1,15,629,SOLD OUT
1636,10,130,1,16,629,SOLD OUT
1637,10,130,1,17,629,SOLD OUT
1638,10,130,1,18,629,SOLD OUT
1639,10,130,1,19,629,SOLD OUT
1640,10,130,1,20,629,SOLD OUT
1641,10,130,1,21,629,SOLD OUT
1642,10,130,1,22,625,SOLD OUT
1643,10,130,1,23,629,SOLD OUT
1644,10,130,1,24,629,SOLD OUT
1645,10,130,1,25,629,SOLD OUT
1646,10,130,1,26,625,SOLD OUT
1647,10,130,1,27,629,SOLD OUT
1648,10,130,1,28,629,SOLD OUT
1649,10,130,1,29,629,SOLD OUT
1650,10,130,1,30,629,SOLD OUT
1651,10,130,2,1,630,SOLD OUT
1652,10,130,2,2,630,SOLD OUT
1653,10,130,2,3,630,SOLD OUT
1654,10,130,2,4,630,SOLD OUT
1655,10,130,2,5,630,SOLD OUT
1656,10,130,2,6,630,SOLD OUT
1657,10,130,2,7,626,SOLD OUT
1658,10,130,2,8,630,SOLD OUT
1659,10,130,2,9,630,SOLD OUT
1660,10,130,2,10,630,SOLD OUT
1661,10,130,2,11,630,SOLD OUT
1662,10,130,2,12,630,SOLD OUT
1663,10,130,2,13,630,SOLD OUT
1664,10,130,2,14,630,SOLD OUT
1665,10,130,2,15,630,SOLD OUT
1666,10,130,2,16,626,SOLD OUT
1667,10,130,2,17,626,SOLD OUT
1668,10,130,2,18,630,SOLD OUT
1669,10,130,2,19,630,SOLD OUT
1670,10,130,2,20,630,SOLD OUT
1671,10,130,2,21,630,SOLD OUT
1672,10,130,2,22,630,SOLD OUT
1673,10,130,2,23,630,SOLD OUT
1674,10,130,2,24,630,SOLD OUT
1675,10,130,2,25,626,SOLD OUT
1676,10,130,2,26,626,SOLD OUT
1677,10,130,2,27,630,SOLD OUT
1678,10,130,2,28,630,SOLD OUT
1679,10,130,2,29,630,SOLD OUT
1680,10,130,2,30,626,SOLD OUT
1681,10,130,3,1,631,SOLD OUT
1682,10,130,3,2,627,SOLD OUT
1683,10,130,3,3,627,SOLD OUT
1684,10,130,3,4,631,SOLD OUT
1685,10,130,3,5,627,SOLD OUT
1686,10,130,3,6,631,SOLD OUT
1687,10,130,3,7,631,SOLD OUT
1688,10,130,3,8,631,SOLD OUT
1689,10,130,3,9,631,SOLD OUT
1690,10,130,3,10,631,SOLD OUT
1691,10,130,3,11,627,SOLD OUT
1692,10,130,3,12,627,SOLD OUT
1693,10,130,3,13,627,SOLD OUT
1694,10,130,3,14,631,SOLD OUT
1695,10,130,3,15,631,SOLD OUT
1696,10,130,3,16,631,SOLD OUT
1697,10,130,3,17,631,SOLD OUT
1698,10,130,3,18,631,SOLD OUT
1699,10,130,3,19,631,SOLD OUT
1700,10,130,3,20,631,SOLD OUT
1701,10,130,3,21,631,SOLD OUT
1702,10,130,3,22,631,SOLD OUT
1703,10,130,3,23,631,SOLD OUT
1704,10,130,3,24,627,SOLD OUT
1705,10,130,3,25,631,SOLD OUT
1706,10,130,3,26,631,SOLD OUT
1707,10,130,3,27,631,SOLD OUT
1708,10,130,3,28,627,SOLD OUT
1709,10,130,3,29,631,SOLD OUT
1710,10,130,3,30,631,SOLD OUT
1711,10,130,4,1,631,SOLD OUT
1712,10,130,4,2,631,SOLD OUT
1713,10,130,4,3,631,SOLD OUT
1714,10,130,4,4,631,SOLD OUT
1715,10,130,4,5,627,SOLD OUT
1716,10,130,4,6,631,SOLD OUT
1717,10,130,4,7,631,SOLD OUT
1718,10,130,4,8,631,SOLD OUT
1719,10,130,4,9,631,SOLD OUT
1720,10,130,4,10,631,SOLD OUT
1721,10,130,4,11,631,SOLD OUT
1722,10,130,4,12,627,SOLD OUT
1723,10,130,4,13,627,SOLD OUT
1724,10,130,4,14,627,SOLD OUT
1725,10,130,4,15,631,SOLD OUT
1726,10,130,4,16,627,SOLD OUT
1727,10,130,4,17,631,SOLD OUT
1728,10,130,4,18,631,SOLD OUT
1729,10,130,4,19,631,SOLD OUT
1730,10,130,4,20,631,SOLD OUT
1731,10,130,4,21,631,SOLD OUT
1732,10,130,4,22,631,SOLD OUT
1733,10,130,4,23,627,SOLD OUT
1734,10,130,4,24,631,SOLD OUT
1735,10,130,4,25,631,SOLD OUT
1736,10,130,4,26,631,SOLD OUT
1737,10,130,4,27,631,SOLD OUT
1738,10,130,4,28,631,SOLD OUT
1739,10,130,4,29,631,SOLD OUT
1740,10,130,4,30,627,SOLD OUT
1741,10,130,5,1,632,SOLD OUT
1742,10,130,5,2,632,SOLD OUT
1743,10,130,5,3,632,SOLD OUT
1744,10,130,5,4,632,SOLD OUT
1745,10,130,5,5,632,SOLD OUT
1746,10,130,5,6,632,SOLD OUT
1747,10,130,5,7,632,SOLD OUT
1748,10,130,5,8,628,SOLD OUT
1749,10,130,5,9,628,SOLD OUT
1750,10,130,5,10,632,SOLD OUT
1751,10,130,5,11,632,SOLD OUT
1752,10,130,5,12,632,SOLD OUT
1753,10,130,5,13,632,SOLD OUT
1754,10,130,5,14,632,SOLD OUT
1755,10,130,5,15,632,SOLD OUT
1756,10,130,5,16,632,SOLD OUT
1757,10,130,5,17,632,SOLD OUT
1758,10,130,5,18,632,SOLD OUT
1759,10,130,5,19,632,SOLD OUT
1760,10,130,5,20,632,SOLD OUT
1761,10,130,5,21,628,SOLD OUT
1762,10,130,5,22,632,SOLD OUT
1763,10,130,5,23,632,SOLD OUT
1764,10,130,5,24,632,SOLD OUT
1765,10,130,5,25,632,SOLD OUT
1766,10,130,5,26,632,SOLD OUT
1767,10,130,5,27,632,SOLD OUT
1768,10,130,5,28,632,SOLD OUT
1769,10,130,5,29,632,SOLD OUT
1770,10,130,5,30,632,SOLD OUT
1771,10,130,6,1,628,SOLD OUT
1772,10,130,6,2,628,SOLD OUT
1773,10,130,6,3,632,SOLD OUT
1774,10,130,6,4,632,SOLD OUT
1775,10,130,6,5,632,SOLD OUT
1776,10,130,6,6,632,SOLD OUT
1777,10,130,6,7,628,SOLD OUT
1778,10,130,6,8,632,SOLD OUT
1779,10,130,6,9,632,SOLD OUT
1780,10,130,6,10,632,SOLD OUT
1781,10,130,6,11,632,SOLD OUT
1782,10,130,6,12,632,SOLD OUT
1783,10,130,6,13,628,SOLD OUT
1784,10,130,6,14,632,SOLD OUT
1785,10,130,6,15,632,SOLD OUT
1786,10,130,6,16,632,SOLD OUT
1787,10,130,6,17,628,SOLD OUT
1788,10,130,6,18,628,SOLD OUT
1789,10,130,6,19,632,SOLD OUT
1790,10,130,6,20,632,SOLD OUT
1791,10,130,6,21,632,SOLD OUT
1792,10,130,6,22,628,SOLD OUT
1793,10,130,6,23,632,SOLD OUT
1794,10,130,6,24,632,SOLD OUT
1795,10,130,6,25,632,SOLD OUT
1796,10,130,6,26,632,SOLD OUT
1797,10,130,6,27,632,SOLD OUT
1798,10,130,6,28,632,SOLD OUT
1799,10,130,6,29,632,SOLD OUT
1800,10,130,6,30,632,SOLD OUT
1801,11,28,1,1,61,SOLD OUT
1802,11,28,1,2,57,SOLD OUT
1803,11,28,1,3,61,SOLD OUT
1804,11,28,1,4,61,SOLD OUT
1805,11,28,1,5,61,SOLD OUT
1806,11,28,1,6,61,SOLD OUT
1807,11,28,1,7,61,SOLD OUT
1808,11,28,1,8,61,SOLD OUT
1809,11,28,1,9,61,SOLD OUT
1810,11,28,1,10,57,SOLD OUT
1811,11,28,1,11,61,SOLD OUT
1812,11,28,1,12,61,SOLD OUT
1813,11,28,1,13,61,SOLD OUT
1814,11,28,1,14,57,SOLD OUT
1815,11,28,1,15,57,SOLD OUT
1816,11,28,1,16,61,SOLD OUT
1817,11,28,1,17,57,SOLD OUT
1818,11,28,1,18,61,SOLD OUT
1819,11,28,1,19,61,SOLD OUT
1820,11,28,1,20,61,SOLD OUT
1821,11,28,1,21,57,SOLD OUT
1822,11,28,1,22,57,SOLD OUT
1823,11,28,1,23,57,SOLD OUT
1824,11,28,1,24,61,SOLD OUT
1825,11,28,1,25,57,SOLD OUT
1826,11,28,1,26,61,SOLD OUT
1827,11,28,1,27,61,SOLD OUT
1828,11,28,1,28,61,SOLD OUT
1829,11,28,1,29,57,SOLD OUT
1830,11,28,1,30,57,SOLD OUT
1831,11,28,2,1,62,SOLD OUT
1832,11,28,2,2,62,SOLD OUT
1833,11,28,2,3,58,SOLD OUT
1834,11,28,2,4,62,SOLD OUT
1835,11,28,2,5,62,SOLD OUT
1836,11,28,2,6,62,SOLD OUT
1837,11,28,2,7,62,SOLD OUT
1838,11,28,2,8,58,SOLD OUT
1839,11,28,2,9,62,SOLD OUT
1840,11,28,2,10,62,SOLD OUT
1841,11,28,2,11,62,SOLD OUT
1842,11,28,2,12,58,SOLD OUT
1843,11,28,2,13,62,SOLD OUT
1844,11,28,2,14,62,SOLD OUT
1845,11,28,2,15,62,SOLD OUT
1846,11,28,2,16,62,SOLD OUT
1847,11,28,2,17,58,SOLD OUT
1848,11,28,2,18,58,SOLD OUT
1849,11,28,2,19,58,SOLD OUT
1850,11,28,2,20,62,SOLD OUT
1851,11,28,2,21,58,SOLD OUT
1852,11,28,2,22,62,SOLD OUT
1853,11,28,2,23,62,SOLD OUT
1854,11,28,2,24,62,SOLD OUT
1855,11,28,2,25,62,SOLD OUT
1856,11,28,2,26,58,SOLD OUT
1857,11,28,2,27,62,SOLD OUT
1858,11,28,2,28,62,SOLD OUT
1859,11,28,2,29,62,SOLD OUT
1860,11,28,2,30,62,SOLD OUT
1861,11,28,3,1,63,SOLD OUT
1862,11,28,3,2,59,SOLD OUT
1863,11,28,3,3,63,SOLD OUT
1864,11,28,3,4,63,SOLD OUT
1865,11,28,3,5,63,SOLD OUT
1866,11,28,3,6,63,SOLD OUT
1867,11,28,3,7,63,SOLD OUT
1868,11,28,3,8,59,SOLD OUT
1869,11,28,3,9,63,SOLD OUT
1870,11,28,3,10,59,SOLD OUT
1871,11,28,3,11,63,SOLD OUT
1872,11,28,3,12,59,SOLD OUT
1873,11,28,3,13,63,SOLD OUT
1874,11,28,3,14,59,SOLD OUT
1875,11,28,3,15,63,SOLD OUT
1876,11,28,3,16,59,SOLD OUT
1877,11,28,3,17,63,SOLD OUT
1878,11,28,3,18,63,SOLD OUT
1879,11,28,3,19,63,SOLD OUT
1880,11,28,3,20,63,SOLD OUT
1881,11,28,3,21,63,SOLD OUT
1882,11,28,3,22,63,SOLD OUT
1883,11,28,3,23,63,SOLD OUT
1884,11,28,3,24,63,SOLD OUT
1885,11,28,3,25,63,SOLD OUT
1886,11,28,3,26,63,SOLD OUT
1887,11,28,3,27,63,SOLD OUT
1888,11,28,3,28,63,SOLD OUT
1889,11,28,3,29,63,SOLD OUT
1890,11,28,3,30,59,SOLD OUT
1891,11,28,4,1,63,SOLD OUT
1892,11,28,4,2,63,SOLD OUT
1893,11,28,4,3,59,SOLD OUT
1894,11,28,4,4,63,SOLD OUT
1895,11,28,4,5,63,SOLD OUT
1896,11,28,4,6,63,SOLD OUT
1897,11,28,4,7,63,SOLD OUT
1898,11,28,4,8,63,SOLD OUT
1899,11,28,4,9,63,SOLD OUT
1900,11,28,4,10,63,SOLD OUT
1901,11,28,4,11,59,SOLD OUT
1902,11,28,4,12,59,SOLD OUT
1903,11,28,4,13,63,SOLD OUT
1904,11,28,4,14,59,SOLD OUT
1905,11,28,4,15,63,SOLD OUT
1906,11,28,4,16,63,SOLD OUT
1907,11,28,4,17,63,SOLD OUT
1908,11,28,4,18,63,SOLD OUT
1909,11,28,4,19,63,SOLD OUT
1910,11,28,4,20,59,SOLD OUT
1911,11,28,4,21,63,SOLD OUT
1912,11,28,4,22,63,SOLD OUT
1913,11,28,4,23,63,SOLD OUT
1914,11,28,4,24,63,SOLD OUT
1915,11,28,4,25,63,SOLD OUT
1916,11,28,4,26,59,SOLD OUT
1917,11,28,4,27,63,SOLD OUT
1918,11,28,4,28,59,SOLD OUT
1919,11,28,4,29,63,SOLD OUT
1920,11,28,4,30,63,SOLD OUT
1921,11,28,5,1,64,SOLD OUT
1922,11,28,5,2,60,SOLD OUT
1923,11,28,5,3,64,SOLD OUT
1924,11,28,5,4,60,SOLD OUT
1925,11,28,5,5,64,SOLD OUT
1926,11,28,5,6,64,SOLD OUT
1927,11,28,5,7,60,SOLD OUT
1928,11,28,5,8,64,SOLD OUT
1929,11,28,5,9,64,SOLD OUT
1930,11,28,5,10,64,SOLD OUT
1931,11,28,5,11,64,SOLD OUT
1932,11,28,5,12,64,SOLD OUT
1933,11,28,5,13,64,SOLD OUT
1934,11,28,5,14,64,SOLD OUT
1935,11,28,5,15,60,SOLD OUT
1936,11,28,5,16,60,SOLD OUT
1937,11,28,5,17,64,SOLD OUT
1938,11,28,5,18,64,SOLD OUT
1939,11,28,5,19,64,SOLD OUT
1940,11,28,5,20,64,SOLD OUT
1941,11,28,5,21,64,SOLD OUT
1942,11,28,5,22,60,SOLD OUT
1943,11,28,5,23,60,SOLD OUT
1944,11,28,5,24,64,SOLD OUT
1945,11,28,5,25,64,SOLD OUT
1946,11,28,5,26,64,SOLD OUT
1947,11,28,5,27,60,SOLD OUT
1948,11,28,5,28,64,SOLD OUT
1949,11,28,5,29,64,SOLD OUT
1950,11,28,5,30,60,SOLD OUT
1951,11,28,6,1,60,SOLD OUT
1952,11,28,6,2,64,SOLD OUT
1953,11,28,6,3,64,SOLD OUT
1954,11,28,6,4,64,SOLD OUT
1955,11,28,6,5,64,SOLD OUT
1956,11,28,6,6,64,SOLD OUT
1957,11,28,6,7,64,SOLD OUT
1958,11,28,6,8,60,SOLD OUT
1959,11,28,6,9,64,SOLD OUT
1960,11,28,6,10,64,SOLD OUT
1961,11,28,6,11,64,SOLD OUT
1962,11,28,6,12,64,SOLD OUT
1963,11,28,6,13,60,SOLD OUT
1964,11,28,6,14,60,SOLD OUT
1965,11,28,6,15,64,SOLD OUT
1966,11,28,6,16,60,SOLD OUT
1967,11,28,6,17,64,SOLD OUT
1968,11,28,6,18,64,SOLD OUT
1969,11,28,6,19,64,SOLD OUT
1970,11,28,6,20,64,SOLD OUT
1971,11,28,6,21,64,SOLD OUT
1972,11,28,6,22,64,SOLD OUT
1973,11,28,6,23,64,SOLD OUT
1974,11,28,6,24,60,SOLD OUT
1975,11,28,6,25,64,SOLD OUT
1976,11,28,6,26,64,SOLD OUT
1977,11,28,6,27,60,SOLD OUT
1978,11,28,6,28,60,SOLD OUT
1979,11,28,6,29,64,SOLD OUT
1980,11,28,6,30,64,SOLD OUT
1981,13,58,1,1,85,SOLD OUT
1982,13,58,1,2,85,SOLD OUT
1983,13,58,1,3,85,SOLD OUT
1984,13,58,1,4,81,SOLD OUT
1985,13,58,1,5,81,SOLD OUT
1986,13,58,1,6,85,SOLD OUT
1987,13,58,1,7,81,SOLD OUT
1988,13,58,1,8,85,SOLD OUT
1989,13,58,1,9,81,SOLD OUT
1990,13,58,1,10,85,SOLD OUT
1991,13,58,1,11,81,SOLD OUT
1992,13,58,1,12,81,SOLD OUT
1993,13,58,1,13,85,SOLD OUT
1994,13,58,1,14,85,SOLD OUT
1995,13,58,1,15,85,SOLD OUT
1996,13,58,1,16,85,SOLD OUT
1997,13,58,1,17,85,SOLD OUT
1998,13,58,1,18,81,SOLD OUT
1999,13,58,1,19,85,SOLD OUT
2000,13,58,1,20,85,SOLD OUT
2001,13,58,1,21,81,SOLD OUT
2002,13,58,1,22,85,SOLD OUT
2003,13,58,1,23,81,SOLD OUT
2004,13,58,1,24,85,SOLD OUT
2005,13,58,1,25,85,SOLD OUT
2006,13,58,1,26,85,SOLD OUT
2007,13,58,1,27,85,SOLD OUT
2008,13,58,1,28,85,SOLD OUT
2009,13,58,1,29,85,SOLD OUT
2010,13,58,1,30,81,SOLD OUT
2011,13,58,2,1,86,SOLD OUT
2012,13,58,2,2,86,SOLD OUT
2013,13,58,2,3,86,SOLD OUT
2014,13,58,2,4,86,SOLD OUT
2015,13,58,2,5,82,SOLD OUT
2016,13,58,2,6,82,SOLD OUT
2017,13,58,2,7,82,SOLD OUT
2018,13,58,2,8,86,SOLD OUT
2019,13,58,2,9,86,SOLD OUT
2020,13,58,2,10,86,SOLD OUT
2021,13,58,2,11,82,SOLD OUT
2022,13,58,2,12,86,SOLD OUT
2023,13,58,2,13,86,SOLD OUT
2024,13,58,2,14,82,SOLD OUT
2025,13,58,2,15,86,SOLD OUT
2026,13,58,2,16,86,SOLD OUT
2027,13,58,2,17,86,SOLD OUT
2028,13,58,2,18,86,SOLD OUT
2029,13,58,2,19,86,SOLD OUT
2030,13,58,2,20,86,SOLD OUT
2031,13,58,2,21,86,SOLD OUT
2032,13,58,2,22,86,SOLD OUT
2033,13,58,2,23,86,SOLD OUT
2034,13,58,2,24,86,SOLD OUT
2035,13,58,2,25,86,SOLD OUT
2036,13,58,2,26,86,SOLD OUT
2037,13,58,2,27,86,SOLD OUT
2038,13,58,2,28,82,SOLD OUT
2039,13,58,2,29,86,SOLD OUT
